call_thr,put_thr,skip_ceil,min_edge,pooled_PF,pooled_Net,pooled_MaxDD,pooled_TradeCount,pooled_WR,pooled_Sharpe,pooled_Sortino,per_fold_PF,passes_min_trades_filter,rank
0.25,0.15,0.75,0.05,1.063583697652829,8067.340970865613,31709.74878920949,197,0.2893401015228426,0.015297585729760338,0.02838870885231415,"[0.42221096378291684, 3.6825995079381086, 0.4579045720206518, 1.8533298129273517, 0.0027276294536226517, NaN, 1.0289358956547423, 0.2691845024591482]",True,11
0.4,0.3,0.6,0.03,1.061574911343074,1947.3881682825922,21547.6691993133,40,0.3,0.01612086902558233,0.02690482363329052,"[Infinity, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.35866909982658196, 7.2003411917459745]",False,12
0.4,0.3,0.6,0.05,1.061574911343074,1947.3881682825922,21547.6691993133,40,0.3,0.01612086902558233,0.02690482363329052,"[Infinity, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.35866909982658196, 7.2003411917459745]",False,13
0.4,0.3,0.65,0.03,1.061574911343074,1947.3881682825922,21547.6691993133,40,0.3,0.01612086902558233,0.02690482363329052,"[Infinity, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.35866909982658196, 7.2003411917459745]",False,14
0.4,0.3,0.65,0.05,1.061574911343074,1947.3881682825922,21547.6691993133,40,0.3,0.01612086902558233,0.02690482363329052,"[Infinity, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.35866909982658196, 7.2003411917459745]",False,15
0.4,0.3,0.7,0.03,1.061574911343074,1947.3881682825922,21547.6691993133,40,0.3,0.01612086902558233,0.02690482363329052,"[Infinity, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.35866909982658196, 7.2003411917459745]",False,16
0.4,0.3,0.7,0.05,1.061574911343074,1947.3881682825922,21547.6691993133,40,0.3,0.01612086902558233,0.02690482363329052,"[Infinity, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.35866909982658196, 7.2003411917459745]",False,17
0.4,0.3,0.75,0.03,1.061574911343074,1947.3881682825922,21547.6691993133,40,0.3,0.01612086902558233,0.02690482363329052,"[Infinity, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.35866909982658196, 7.2003411917459745]",False,18
0.4,0.3,0.75,0.05,1.061574911343074,1947.3881682825922,21547.6691993133,40,0.3,0.01612086902558233,0.02690482363329052,"[Infinity, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.35866909982658196, 7.2003411917459745]",False,19
0.25,0.15,0.75,0.03,1.040046536039335,5618.443867246142,29625.14571142332,220,0.3,0.009924094924332803,0.017868803107851033,"[0.3480947791791869, 2.2462243877546912, 0.4681164977885212, 1.8369745922993586, 0.5921734081992356, 0.0, 1.1959114930849017, 0.301088967632271]",True,20
