date,vix
2017-12-12 00:00:00,15.2625
2017-12-13 00:00:00,15.945
2017-12-14 00:00:00,16.407499
2017-12-15 00:00:00,14.94
2017-12-18 00:00:00,13.115
2017-12-19 00:00:00,12.1875
2017-12-20 00:00:00,12.185
2017-12-21 00:00:00,12.085
2017-12-22 00:00:00,11.5875
2017-12-26 00:00:00,12.0525
2017-12-27 00:00:00,12.4925
2017-12-28 00:00:00,12.2975
2017-12-29 00:00:00,12.67
2018-01-01 00:00:00,13.3525
2018-01-02 00:00:00,13.685
2018-01-03 00:00:00,13.6225
2018-01-04 00:00:00,13.415
2018-01-05 00:00:00,13.1125
2018-01-08 00:00:00,13.735
2018-01-09 00:00:00,13.8475
2018-01-10 00:00:00,14.035
2018-01-11 00:00:00,14.0125
2018-01-12 00:00:00,13.7325
2018-01-15 00:00:00,14.305
2018-01-16 00:00:00,14.085
2018-01-17 00:00:00,13.86
2018-01-18 00:00:00,13.96
2018-01-19 00:00:00,13.9825
2018-01-22 00:00:00,15.3925
2018-01-23 00:00:00,16.225
2018-01-24 00:00:00,18.040001
2018-01-25 00:00:00,17.5075
2018-01-29 00:00:00,17.887501
2018-01-30 00:00:00,16.415001
2018-01-31 00:00:00,15.93
2018-02-01 00:00:00,14.1075
2018-02-02 00:00:00,15.25
2018-02-05 00:00:00,16.0525
2018-02-06 00:00:00,20.014999
2018-02-07 00:00:00,19.465
2018-02-08 00:00:00,17.772499
2018-02-09 00:00:00,19.23
2018-02-12 00:00:00,17.8825
2018-02-14 00:00:00,17.184999
2018-02-15 00:00:00,16.315001
2018-02-16 00:00:00,16.377501
2018-02-19 00:00:00,16.6675
2018-02-20 00:00:00,16.8675
2018-02-21 00:00:00,15.92
2018-02-22 00:00:00,14.8325
2018-02-23 00:00:00,14.2025
2018-02-26 00:00:00,13.695
2018-02-27 00:00:00,13.9225
2018-02-28 00:00:00,13.805
2018-03-01 00:00:00,14.0725
2018-03-05 00:00:00,15.395
2018-03-06 00:00:00,16.245001
2018-03-07 00:00:00,15.7
2018-03-08 00:00:00,14.585
2018-03-09 00:00:00,14.525
2018-03-12 00:00:00,14.4925
2018-03-13 00:00:00,14.4625
2018-03-14 00:00:00,14.3625
2018-03-15 00:00:00,14.33
2018-03-16 00:00:00,15.22
2018-03-19 00:00:00,15.82
2018-03-20 00:00:00,15.6075
2018-03-21 00:00:00,15.1075
2018-03-22 00:00:00,15.2475
2018-03-23 00:00:00,15.545
2018-03-26 00:00:00,15.195
2018-03-27 00:00:00,15.55
2018-03-28 00:00:00,15.7575
2018-04-02 00:00:00,15.3475
2018-04-03 00:00:00,15.185
2018-04-04 00:00:00,16.34
2018-04-05 00:00:00,14.7975
2018-04-06 00:00:00,14.7475
2018-04-09 00:00:00,14.8675
2018-04-10 00:00:00,14.4975
2018-04-11 00:00:00,14.72
2018-04-12 00:00:00,14.56
2018-04-13 00:00:00,14.14
2018-04-16 00:00:00,14.26
2018-04-17 00:00:00,14.0425
2018-04-18 00:00:00,14.11
2018-04-19 00:00:00,13.7475
2018-04-20 00:00:00,12.9375
2018-04-23 00:00:00,13.145
2018-04-24 00:00:00,11.895
2018-04-25 00:00:00,12.395
2018-04-26 00:00:00,12.0375
2018-04-27 00:00:00,12.0175
2018-04-30 00:00:00,12.3625
2018-05-02 00:00:00,12.84
2018-05-03 00:00:00,12.985
2018-05-04 00:00:00,13.25
2018-05-07 00:00:00,13.76
2018-05-08 00:00:00,14.055
2018-05-09 00:00:00,14.2725
2018-05-10 00:00:00,14.425
2018-05-11 00:00:00,13.9775
2018-05-14 00:00:00,14.245
2018-05-15 00:00:00,13.165
2018-05-16 00:00:00,13.435
2018-05-17 00:00:00,13.4075
2018-05-18 00:00:00,14.15
2018-05-21 00:00:00,14.41
2018-05-22 00:00:00,13.6025
2018-05-23 00:00:00,14.1575
2018-05-24 00:00:00,13.145
2018-05-25 00:00:00,12.645
2018-05-28 00:00:00,13.055
2018-05-29 00:00:00,13.07
2018-05-30 00:00:00,13.41
2018-05-31 00:00:00,13.2225
2018-06-01 00:00:00,13.57
2018-06-04 00:00:00,13.8825
2018-06-05 00:00:00,13.315
2018-06-06 00:00:00,12.55
2018-06-07 00:00:00,12.7775
2018-06-08 00:00:00,12.6975
2018-06-11 00:00:00,13.18
2018-06-12 00:00:00,12.73
2018-06-13 00:00:00,12.635
2018-06-14 00:00:00,12.095
2018-06-15 00:00:00,12.07
2018-06-18 00:00:00,12.38
2018-06-19 00:00:00,12.92
2018-06-20 00:00:00,12.1725
2018-06-21 00:00:00,12.4475
2018-06-22 00:00:00,12.0225
2018-06-25 00:00:00,12.5825
2018-06-26 00:00:00,12.7975
2018-06-27 00:00:00,13.51
2018-06-28 00:00:00,13.9475
2018-06-29 00:00:00,12.9375
2018-07-02 00:00:00,13.37
2018-07-03 00:00:00,13.0
2018-07-04 00:00:00,12.6575
2018-07-05 00:00:00,12.575
2018-07-06 00:00:00,12.4425
2018-07-09 00:00:00,12.39
2018-07-10 00:00:00,12.395
2018-07-11 00:00:00,12.775
2018-07-12 00:00:00,12.505
2018-07-13 00:00:00,12.3025
2018-07-16 00:00:00,12.9475
2018-07-17 00:00:00,12.825
2018-07-18 00:00:00,13.6825
2018-07-19 00:00:00,13.5925
2018-07-20 00:00:00,13.535
2018-07-23 00:00:00,13.005
2018-07-24 00:00:00,12.4675
2018-07-25 00:00:00,12.2075
2018-07-26 00:00:00,12.0275
2018-07-27 00:00:00,12.31
2018-07-30 00:00:00,12.585
2018-07-31 00:00:00,12.48
2018-08-01 00:00:00,12.53
2018-08-02 00:00:00,12.555
2018-08-03 00:00:00,12.0775
2018-08-06 00:00:00,12.5625
2018-08-07 00:00:00,12.5775
2018-08-08 00:00:00,12.54
2018-08-09 00:00:00,12.6775
2018-08-10 00:00:00,12.85
2018-08-13 00:00:00,13.4
2018-08-14 00:00:00,13.2825
2018-08-16 00:00:00,13.645
2018-08-17 00:00:00,13.16
2018-08-20 00:00:00,13.0325
2018-08-21 00:00:00,12.9025
2018-08-23 00:00:00,12.7575
2018-08-24 00:00:00,12.4075
2018-08-27 00:00:00,12.2375
2018-08-28 00:00:00,12.425
2018-08-29 00:00:00,12.435
2018-08-30 00:00:00,12.4125
2018-08-31 00:00:00,12.5975
2018-09-03 00:00:00,13.3925
2018-09-04 00:00:00,13.7825
2018-09-05 00:00:00,13.65
2018-09-06 00:00:00,13.7225
2018-09-07 00:00:00,13.89
2018-09-10 00:00:00,15.2025
2018-09-11 00:00:00,15.33
2018-09-12 00:00:00,14.25
2018-09-14 00:00:00,13.8425
2018-09-17 00:00:00,14.495
2018-09-18 00:00:00,14.415
2018-09-19 00:00:00,14.005
2018-09-21 00:00:00,15.535
2018-09-24 00:00:00,17.4275
2018-09-25 00:00:00,16.682501
2018-09-26 00:00:00,17.0875
2018-09-27 00:00:00,16.922501
2018-09-28 00:00:00,16.995001
2018-10-01 00:00:00,16.834999
2018-10-03 00:00:00,18.1175
2018-10-04 00:00:00,18.915001
2018-10-05 00:00:00,19.7325
2018-10-08 00:00:00,20.147499
2018-10-09 00:00:00,19.754999
2018-10-10 00:00:00,17.907499
2018-10-11 00:00:00,20.547501
2018-10-12 00:00:00,18.627501
2018-10-15 00:00:00,18.885
2018-10-16 00:00:00,17.372499
2018-10-17 00:00:00,17.98
2018-10-19 00:00:00,19.7875
2018-10-22 00:00:00,21.3575
2018-10-23 00:00:00,19.0375
2018-10-24 00:00:00,18.879999
2018-10-25 00:00:00,18.9625
2018-10-26 00:00:00,19.2325
2018-10-29 00:00:00,19.825001
2018-10-30 00:00:00,20.502501
2018-10-31 00:00:00,19.797501
2018-11-01 00:00:00,19.192499
2018-11-02 00:00:00,18.23
2018-11-05 00:00:00,19.4825
2018-11-06 00:00:00,18.504999
2018-11-07 00:00:00,17.877501
2018-11-09 00:00:00,17.764999
2018-11-12 00:00:00,19.3675
2018-11-13 00:00:00,18.695
2018-11-14 00:00:00,18.825001
2018-11-15 00:00:00,18.455
2018-11-16 00:00:00,18.35
2018-11-19 00:00:00,19.254999
2018-11-20 00:00:00,19.254999
2018-11-21 00:00:00,19.555
2018-11-22 00:00:00,19.16
2018-11-26 00:00:00,20.4025
2018-11-27 00:00:00,18.315001
2018-11-28 00:00:00,17.959999
2018-11-29 00:00:00,18.6975
2018-11-30 00:00:00,19.1625
2018-12-03 00:00:00,18.2225
2018-12-04 00:00:00,18.1075
2018-12-05 00:00:00,18.389999
2018-12-06 00:00:00,19.305
2018-12-07 00:00:00,18.59
2018-12-10 00:00:00,20.4375
2018-12-11 00:00:00,17.945
2018-12-12 00:00:00,15.81
2018-12-13 00:00:00,15.55
2018-12-14 00:00:00,15.1575
2018-12-17 00:00:00,14.54
2018-12-18 00:00:00,14.5775
2018-12-19 00:00:00,14.66
2018-12-20 00:00:00,14.3325
2018-12-21 00:00:00,15.9925
2018-12-24 00:00:00,15.75
2018-12-26 00:00:00,15.92
2018-12-27 00:00:00,16.0725
2018-12-28 00:00:00,15.27
2018-12-31 00:00:00,16.0
2019-01-01 00:00:00,15.325
2019-01-02 00:00:00,16.387501
2019-01-03 00:00:00,16.790001
2019-01-04 00:00:00,16.1625
2019-01-07 00:00:00,16.3025
2019-01-08 00:00:00,15.7
2019-01-09 00:00:00,15.27
2019-01-10 00:00:00,15.345
2019-01-11 00:00:00,15.3525
2019-01-14 00:00:00,16.157499
2019-01-15 00:00:00,15.5825
2019-01-16 00:00:00,16.077499
2019-01-17 00:00:00,16.2425
2019-01-18 00:00:00,16.6175
2019-01-21 00:00:00,18.147499
2019-01-22 00:00:00,17.985001
2019-01-23 00:00:00,18.084999
2019-01-24 00:00:00,17.434999
2019-01-25 00:00:00,17.690001
2019-01-28 00:00:00,18.897499
2019-01-29 00:00:00,18.4275
2019-01-30 00:00:00,17.85
2019-01-31 00:00:00,17.122499
2019-02-01 00:00:00,15.72
2019-02-04 00:00:00,15.7225
2019-02-05 00:00:00,15.78
2019-02-06 00:00:00,15.63
2019-02-07 00:00:00,15.435
2019-02-08 00:00:00,15.5675
2019-02-11 00:00:00,15.84
2019-02-12 00:00:00,15.75
2019-02-13 00:00:00,15.73
2019-02-14 00:00:00,15.7725
2019-02-15 00:00:00,16.459999
2019-02-18 00:00:00,18.0
2019-02-19 00:00:00,18.467501
2019-02-20 00:00:00,17.055
2019-02-21 00:00:00,16.0525
2019-02-22 00:00:00,15.45
2019-02-25 00:00:00,15.3575
2019-02-26 00:00:00,17.115
2019-02-27 00:00:00,18.897499
2019-02-28 00:00:00,18.2775
2019-03-01 00:00:00,16.275
2019-03-05 00:00:00,15.6575
2019-03-06 00:00:00,15.61
2019-03-07 00:00:00,15.2925
2019-03-08 00:00:00,14.94
2019-03-11 00:00:00,14.895
2019-03-12 00:00:00,15.0975
2019-03-13 00:00:00,15.2775
2019-03-14 00:00:00,15.15
2019-03-15 00:00:00,15.865
2019-03-18 00:00:00,16.9
2019-03-19 00:00:00,16.4925
2019-03-20 00:00:00,16.032499
2019-03-22 00:00:00,16.275
2019-03-25 00:00:00,16.672501
2019-03-26 00:00:00,16.485001
2019-03-27 00:00:00,17.047501
2019-03-28 00:00:00,16.6525
2019-03-29 00:00:00,17.184999
2019-04-01 00:00:00,18.004999
2019-04-02 00:00:00,18.0825
2019-04-03 00:00:00,18.782499
2019-04-04 00:00:00,18.65
2019-04-05 00:00:00,18.3925
2019-04-08 00:00:00,20.1525
2019-04-09 00:00:00,20.280001
2019-04-10 00:00:00,21.129999
2019-04-11 00:00:00,20.9575
2019-04-12 00:00:00,20.997499
2019-04-15 00:00:00,21.387501
2019-04-16 00:00:00,21.692499
2019-04-18 00:00:00,22.735001
2019-04-22 00:00:00,24.049999
2019-04-23 00:00:00,24.645
2019-04-24 00:00:00,23.7125
2019-04-25 00:00:00,23.2325
2019-04-26 00:00:00,21.717501
2019-04-30 00:00:00,21.827499
2019-05-02 00:00:00,22.9825
2019-05-03 00:00:00,24.032499
2019-05-06 00:00:00,26.432501
2019-05-07 00:00:00,26.477501
2019-05-08 00:00:00,26.365
2019-05-09 00:00:00,25.485001
2019-05-10 00:00:00,26.334999
2019-05-13 00:00:00,27.3825
2019-05-14 00:00:00,27.1325
2019-05-15 00:00:00,28.657499
2019-05-16 00:00:00,28.370001
2019-05-17 00:00:00,28.075001
2019-05-20 00:00:00,23.674999
2019-05-21 00:00:00,25.6525
2019-05-22 00:00:00,27.6325
2019-05-23 00:00:00,19.405001
2019-05-24 00:00:00,16.467501
2019-05-27 00:00:00,16.190001
2019-05-28 00:00:00,15.9225
2019-05-29 00:00:00,16.407499
2019-05-30 00:00:00,15.61
2019-05-31 00:00:00,16.067499
2019-06-03 00:00:00,15.9675
2019-06-04 00:00:00,15.6275
2019-06-06 00:00:00,15.525
2019-06-07 00:00:00,14.8575
2019-06-10 00:00:00,14.8575
2019-06-11 00:00:00,14.49
2019-06-12 00:00:00,14.1225
2019-06-13 00:00:00,13.66
2019-06-14 00:00:00,13.895
2019-06-17 00:00:00,14.65
2019-06-18 00:00:00,14.6
2019-06-19 00:00:00,14.73
2019-06-20 00:00:00,14.0
2019-06-21 00:00:00,14.61
2019-06-24 00:00:00,15.2225
2019-06-25 00:00:00,15.01
2019-06-26 00:00:00,14.75
2019-06-27 00:00:00,14.645
2019-06-28 00:00:00,14.9525
2019-07-01 00:00:00,14.6025
2019-07-02 00:00:00,14.25
2019-07-03 00:00:00,13.695
2019-07-04 00:00:00,13.53
2019-07-05 00:00:00,13.065
2019-07-08 00:00:00,13.8525
2019-07-09 00:00:00,13.6875
2019-07-10 00:00:00,13.635
2019-07-11 00:00:00,12.47
2019-07-12 00:00:00,11.9975
2019-07-15 00:00:00,12.02
2019-07-16 00:00:00,11.56
2019-07-17 00:00:00,11.8
2019-07-18 00:00:00,11.75
2019-07-19 00:00:00,12.515
2019-07-22 00:00:00,13.01
2019-07-23 00:00:00,13.4275
2019-07-24 00:00:00,12.76
2019-07-25 00:00:00,12.635
2019-07-26 00:00:00,12.1325
2019-07-29 00:00:00,13.0625
2019-07-30 00:00:00,13.6125
2019-07-31 00:00:00,13.59
2019-08-01 00:00:00,14.5575
2019-08-02 00:00:00,15.1875
2019-08-05 00:00:00,16.584999
2019-08-06 00:00:00,16.120001
2019-08-07 00:00:00,16.74
2019-08-08 00:00:00,16.092501
2019-08-09 00:00:00,15.845
2019-08-13 00:00:00,17.7775
2019-08-14 00:00:00,16.3575
2019-08-16 00:00:00,16.647499
2019-08-19 00:00:00,16.747499
2019-08-20 00:00:00,16.6325
2019-08-21 00:00:00,17.022499
2019-08-22 00:00:00,17.852501
2019-08-23 00:00:00,17.3475
2019-08-26 00:00:00,16.655001
2019-08-27 00:00:00,16.01
2019-08-28 00:00:00,16.834999
2019-08-29 00:00:00,16.424999
2019-08-30 00:00:00,16.282499
2019-09-03 00:00:00,18.055
2019-09-04 00:00:00,17.235001
2019-09-05 00:00:00,17.272499
2019-09-06 00:00:00,16.275
2019-09-09 00:00:00,15.8525
2019-09-11 00:00:00,15.3725
2019-09-12 00:00:00,14.9
2019-09-13 00:00:00,14.12
2019-09-16 00:00:00,14.9525
2019-09-17 00:00:00,16.0175
2019-09-18 00:00:00,15.3525
2019-09-19 00:00:00,15.55
2019-09-20 00:00:00,15.4
2019-09-23 00:00:00,16.7925
2019-09-24 00:00:00,16.7325
2019-09-25 00:00:00,16.17
2019-09-26 00:00:00,16.342501
2019-09-27 00:00:00,16.115
2019-09-30 00:00:00,15.8725
2019-10-01 00:00:00,16.7575
2019-10-03 00:00:00,17.702499
2019-10-04 00:00:00,17.58
2019-10-07 00:00:00,17.83
2019-10-09 00:00:00,17.155001
2019-10-10 00:00:00,17.227501
2019-10-11 00:00:00,17.139999
2019-10-14 00:00:00,17.43
2019-10-15 00:00:00,16.85
2019-10-16 00:00:00,16.360001
2019-10-17 00:00:00,15.8775
2019-10-18 00:00:00,15.9275
2019-10-22 00:00:00,16.809999
2019-10-23 00:00:00,16.535
2019-10-24 00:00:00,16.24
2019-10-25 00:00:00,15.315
2019-10-27 00:00:00,15.585
2019-10-29 00:00:00,16.42
2019-10-30 00:00:00,16.657499
2019-10-31 00:00:00,16.280001
2019-11-01 00:00:00,15.7325
2019-11-04 00:00:00,15.925
2019-11-05 00:00:00,15.9175
2019-11-06 00:00:00,15.775
2019-11-07 00:00:00,15.2075
2019-11-08 00:00:00,15.855
2019-11-11 00:00:00,16.25
2019-11-13 00:00:00,16.4625
2019-11-14 00:00:00,15.65
2019-11-15 00:00:00,15.03
2019-11-18 00:00:00,15.755
2019-11-19 00:00:00,15.4125
2019-11-20 00:00:00,15.16
2019-11-21 00:00:00,14.975
2019-11-22 00:00:00,14.8725
2019-11-25 00:00:00,15.0025
2019-11-26 00:00:00,14.8375
2019-11-27 00:00:00,14.6175
2019-11-28 00:00:00,13.9875
2019-11-29 00:00:00,13.8975
2019-12-02 00:00:00,14.2025
2019-12-03 00:00:00,14.5625
2019-12-04 00:00:00,13.3225
2019-12-05 00:00:00,14.305
2019-12-06 00:00:00,13.64
2019-12-09 00:00:00,14.5975
2019-12-10 00:00:00,14.29
2019-12-11 00:00:00,13.3775
2019-12-12 00:00:00,13.3475
2019-12-13 00:00:00,13.3
2019-12-16 00:00:00,13.415
2019-12-17 00:00:00,12.5175
2019-12-18 00:00:00,12.3375
2019-12-19 00:00:00,12.1225
2019-12-20 00:00:00,12.325
2019-12-23 00:00:00,11.9575
2019-12-24 00:00:00,11.625
2019-12-26 00:00:00,11.1225
2019-12-27 00:00:00,10.525
2019-12-30 00:00:00,11.0075
2019-12-31 00:00:00,11.6675
2020-01-01 00:00:00,11.5975
2020-01-02 00:00:00,11.49
2020-01-03 00:00:00,12.695
2020-01-06 00:00:00,14.7775
2020-01-07 00:00:00,14.61
2020-01-08 00:00:00,15.64
2020-01-09 00:00:00,13.9975
2020-01-10 00:00:00,14.0775
2020-01-13 00:00:00,14.275
2020-01-14 00:00:00,13.9125
2020-01-15 00:00:00,14.12
2020-01-16 00:00:00,14.1825
2020-01-17 00:00:00,14.1275
2020-01-20 00:00:00,15.41
2020-01-21 00:00:00,15.8625
2020-01-22 00:00:00,16.360001
2020-01-23 00:00:00,15.855
2020-01-24 00:00:00,15.56
2020-01-27 00:00:00,17.174999
2020-01-28 00:00:00,17.297501
2020-01-29 00:00:00,16.497499
2020-01-30 00:00:00,16.797501
2020-01-31 00:00:00,17.3675
2020-02-01 00:00:00,16.834999
2020-02-03 00:00:00,15.7825
2020-02-04 00:00:00,14.38
2020-02-05 00:00:00,14.1725
2020-02-06 00:00:00,13.78
2020-02-07 00:00:00,13.7475
2020-02-10 00:00:00,14.21
2020-02-11 00:00:00,13.88
2020-02-12 00:00:00,13.6225
2020-02-13 00:00:00,13.37
2020-02-14 00:00:00,13.615
2020-02-17 00:00:00,14.415
2020-02-18 00:00:00,14.51
2020-02-19 00:00:00,14.0225
2020-02-20 00:00:00,13.7
2020-02-24 00:00:00,16.997499
2020-02-25 00:00:00,16.897499
2020-02-26 00:00:00,18.26
2020-02-27 00:00:00,17.764999
2020-02-28 00:00:00,23.235001
2020-03-02 00:00:00,25.202499
2020-03-03 00:00:00,24.5425
2020-03-04 00:00:00,24.225
2020-03-05 00:00:00,23.247499
2020-03-06 00:00:00,25.6425
2020-03-09 00:00:00,30.799999
2020-03-11 00:00:00,31.555
2020-03-12 00:00:00,41.162498
2020-03-13 00:00:00,51.47249985
2020-03-16 00:00:00,58.875
2020-03-17 00:00:00,62.924999
2020-03-18 00:00:00,63.955002
2020-03-19 00:00:00,72.197502
2020-03-20 00:00:00,67.099998
2020-03-23 00:00:00,71.985001
2020-03-24 00:00:00,83.607498
2020-03-25 00:00:00,77.625
2020-03-26 00:00:00,71.532501
2020-03-27 00:00:00,70.385002
2020-03-30 00:00:00,71.889999
2020-03-31 00:00:00,64.407501
2020-04-01 00:00:00,60.052502
2020-04-03 00:00:00,55.302502
2020-04-07 00:00:00,51.799999
2020-04-08 00:00:00,52.2425
2020-04-09 00:00:00,49.744999
2020-04-13 00:00:00,51.4575
2020-04-15 00:00:00,49.735001
2020-04-16 00:00:00,46.095001
2020-04-17 00:00:00,42.592499
2020-04-20 00:00:00,43.455002
2020-04-21 00:00:00,45.197498
2020-04-22 00:00:00,42.822498
2020-04-23 00:00:00,39.23
2020-04-24 00:00:00,39.1175
2020-04-27 00:00:00,38.0425
2020-04-28 00:00:00,35.355
2020-04-29 00:00:00,33.837502
2020-04-30 00:00:00,33.987499
2020-05-04 00:00:00,43.669998
2020-05-05 00:00:00,43.607498
2020-05-06 00:00:00,41.247501
2020-05-07 00:00:00,39.93
2020-05-08 00:00:00,38.407501
2020-05-11 00:00:00,38.037498
2020-05-12 00:00:00,38.205002
2020-05-13 00:00:00,38.834999
2020-05-14 00:00:00,38.182499
2020-05-15 00:00:00,38.017502
2020-05-18 00:00:00,40.915001
2020-05-19 00:00:00,39.452499
2020-05-20 00:00:00,35.810001
2020-05-21 00:00:00,32.985001
2020-05-22 00:00:00,32.377499
2020-05-26 00:00:00,31.469999
2020-05-27 00:00:00,31.272499
2020-05-28 00:00:00,30.0175
2020-05-29 00:00:00,30.219999
2020-06-01 00:00:00,30.7425
2020-06-02 00:00:00,30.115
2020-06-03 00:00:00,30.0425
2020-06-04 00:00:00,29.690001
2020-06-05 00:00:00,28.68
2020-06-08 00:00:00,29.647499
2020-06-09 00:00:00,30.205
2020-06-10 00:00:00,29.4375
2020-06-11 00:00:00,29.66
2020-06-12 00:00:00,30.8225
2020-06-15 00:00:00,32.577499
2020-06-16 00:00:00,32.965
2020-06-17 00:00:00,33.355
2020-06-18 00:00:00,31.455
2020-06-19 00:00:00,29.965
2020-06-22 00:00:00,30.459999
2020-06-23 00:00:00,29.34
2020-06-24 00:00:00,29.577499
2020-06-25 00:00:00,29.727501
2020-06-26 00:00:00,28.735001
2020-06-29 00:00:00,28.91
2020-06-30 00:00:00,29.1175
2020-07-01 00:00:00,28.1175
2020-07-02 00:00:00,26.5075
2020-07-03 00:00:00,25.7675
2020-07-06 00:00:00,25.1975
2020-07-07 00:00:00,25.102501
2020-07-08 00:00:00,26.1
2020-07-09 00:00:00,24.9125
2020-07-10 00:00:00,24.942499
2020-07-13 00:00:00,25.252501
2020-07-14 00:00:00,26.637501
2020-07-15 00:00:00,26.290001
2020-07-16 00:00:00,25.362499
2020-07-17 00:00:00,24.157499
2020-07-20 00:00:00,24.7125
2020-07-21 00:00:00,24.4275
2020-07-22 00:00:00,24.885
2020-07-23 00:00:00,24.639999
2020-07-24 00:00:00,24.535
2020-07-27 00:00:00,25.0175
2020-07-28 00:00:00,23.6425
2020-07-29 00:00:00,24.112499
2020-07-30 00:00:00,24.727501
2020-07-31 00:00:00,24.192499
2020-08-03 00:00:00,25.184999
2020-08-04 00:00:00,23.815001
2020-08-05 00:00:00,23.567499
2020-08-06 00:00:00,23.15
2020-08-07 00:00:00,22.577499
2020-08-10 00:00:00,22.51
2020-08-11 00:00:00,21.360001
2020-08-12 00:00:00,20.844999
2020-08-13 00:00:00,20.567499
2020-08-14 00:00:00,21.672501
2020-08-17 00:00:00,21.307501
2020-08-18 00:00:00,20.43
2020-08-19 00:00:00,19.9575
2020-08-20 00:00:00,20.6175
2020-08-21 00:00:00,19.9375
2020-08-24 00:00:00,19.23
2020-08-25 00:00:00,19.315001
2020-08-26 00:00:00,19.3025
2020-08-27 00:00:00,18.895
2020-08-28 00:00:00,18.3475
2020-08-31 00:00:00,22.834999
2020-09-01 00:00:00,21.799999
2020-09-02 00:00:00,21.105
2020-09-03 00:00:00,20.502501
2020-09-04 00:00:00,22.1525
2020-09-07 00:00:00,22.0075
2020-09-08 00:00:00,22.7225
2020-09-09 00:00:00,22.23
2020-09-10 00:00:00,21.262501
2020-09-11 00:00:00,20.7125
2020-09-14 00:00:00,21.190001
2020-09-15 00:00:00,20.5975
2020-09-16 00:00:00,19.66
2020-09-17 00:00:00,20.1
2020-09-18 00:00:00,20.045
2020-09-21 00:00:00,22.1875
2020-09-22 00:00:00,21.41
2020-09-23 00:00:00,20.99
2020-09-24 00:00:00,23.51
2020-09-25 00:00:00,20.674999
2020-09-28 00:00:00,19.5725
2020-09-29 00:00:00,19.775
2020-09-30 00:00:00,19.530001
2020-10-01 00:00:00,18.35
2020-10-05 00:00:00,19.705
2020-10-06 00:00:00,19.635
2020-10-07 00:00:00,20.059999
2020-10-08 00:00:00,20.379999
2020-10-09 00:00:00,20.379999
2020-10-12 00:00:00,21.127501
2020-10-13 00:00:00,20.715
2020-10-14 00:00:00,20.209999
2020-10-15 00:00:00,22.057501
2020-10-16 00:00:00,21.645
2020-10-19 00:00:00,21.817499
2020-10-20 00:00:00,22.690001
2020-10-21 00:00:00,22.915001
2020-10-22 00:00:00,22.635
2020-10-23 00:00:00,21.827499
2020-10-26 00:00:00,22.8325
2020-10-27 00:00:00,22.195
2020-10-28 00:00:00,23.280001
2020-10-29 00:00:00,24.022499
2020-10-30 00:00:00,24.752501
2020-11-02 00:00:00,25.209999
2020-11-03 00:00:00,24.24
2020-11-04 00:00:00,23.200001
2020-11-05 00:00:00,20.965
2020-11-06 00:00:00,20.497499
2020-11-09 00:00:00,20.112499
2020-11-10 00:00:00,21.577499
2020-11-11 00:00:00,22.032499
2020-11-12 00:00:00,20.620001
2020-11-13 00:00:00,19.702499
2020-11-14 00:00:00,19.13
2020-11-17 00:00:00,19.8025
2020-11-18 00:00:00,19.120001
2020-11-19 00:00:00,19.57
2020-11-20 00:00:00,19.6175
2020-11-23 00:00:00,20.797501
2020-11-24 00:00:00,21.057501
2020-11-25 00:00:00,23.127501
2020-11-26 00:00:00,20.022499
2020-11-27 00:00:00,19.817499
2020-12-01 00:00:00,20.182501
2020-12-02 00:00:00,19.907499
2020-12-03 00:00:00,19.0
2020-12-04 00:00:00,18.0275
2020-12-07 00:00:00,18.025
2020-12-08 00:00:00,18.6175
2020-12-09 00:00:00,18.92
2020-12-10 00:00:00,18.7125
2020-12-11 00:00:00,18.790001
2020-12-14 00:00:00,19.4025
2020-12-15 00:00:00,19.344999
2020-12-16 00:00:00,19.200001
2020-12-17 00:00:00,19.157499
2020-12-18 00:00:00,18.622499
2020-12-21 00:00:00,23.190001
2020-12-22 00:00:00,21.985001
2020-12-23 00:00:00,20.495001
2020-12-24 00:00:00,19.967501
2020-12-28 00:00:00,20.4275
2020-12-29 00:00:00,20.790001
2020-12-30 00:00:00,21.110001
2020-12-31 00:00:00,21.094999
2021-01-01 00:00:00,19.559999
2021-01-04 00:00:00,20.030001
2021-01-05 00:00:00,20.459999
2021-01-06 00:00:00,20.995001
2021-01-07 00:00:00,20.615
2021-01-08 00:00:00,20.639999
2021-01-11 00:00:00,22.3825
2021-01-12 00:00:00,22.8475
2021-01-13 00:00:00,23.2925
2021-01-14 00:00:00,23.0275
2021-01-15 00:00:00,24.01
2021-01-18 00:00:00,24.395
2021-01-19 00:00:00,22.897499
2021-01-20 00:00:00,21.549999
2021-01-21 00:00:00,22.18
2021-01-22 00:00:00,22.422501
2021-01-25 00:00:00,23.245001
2021-01-27 00:00:00,24.3925
2021-01-28 00:00:00,24.290001
2021-01-29 00:00:00,25.342501
2021-02-01 00:00:00,23.3225
2021-02-02 00:00:00,23.344999
2021-02-03 00:00:00,23.745001
2021-02-04 00:00:00,23.122499
2021-02-05 00:00:00,23.415001
2021-02-08 00:00:00,23.9575
2021-02-09 00:00:00,24.27
2021-02-10 00:00:00,23.952499
2021-02-11 00:00:00,23.045
2021-02-12 00:00:00,22.0425
2021-02-15 00:00:00,21.475
2021-02-16 00:00:00,21.780001
2021-02-17 00:00:00,21.504999
2021-02-18 00:00:00,21.5425
2021-02-19 00:00:00,22.25
2021-02-22 00:00:00,25.469999
2021-02-23 00:00:00,25.227501
