date,bn,nf,usd
2017-03-27,21056.900390625,9045.2001953125,65.39309692382812
2017-03-28,21225.400390625,9100.7998046875,65.04499816894531
2017-03-29,21391.150390625,9143.7998046875,65.11000061035156
2017-03-30,21620.69921875,9173.75,64.77999877929688
2017-03-31,21444.150390625,9173.75,64.79000091552734
2017-04-03,21547.75,9237.849609375,64.79669952392578
2017-04-05,21652.69921875,9265.150390625,65.05000305175781
2017-04-06,21622.94921875,9261.9501953125,65.04000091552734
2017-04-07,21431.150390625,9198.2998046875,64.58000183105469
2017-04-10,21520.150390625,9181.4501953125,64.26000213623047
2017-04-11,21736.150390625,9237.0,64.57499694824219
2017-04-12,21666.80078125,9203.4501953125,64.62999725341797
2017-04-13,21686.599609375,9150.7998046875,64.5
2017-04-17,21647.599609375,9139.2998046875,64.45369720458984
2017-04-18,21671.849609375,9105.150390625,64.4083023071289
2017-04-19,21556.349609375,9103.5,64.56999969482422
2017-04-20,21491.400390625,9136.400390625,64.64669799804688
2017-04-21,21551.44921875,9119.400390625,64.66000366210938
2017-04-24,21857.400390625,9217.9501953125,64.63999938964844
2017-04-25,22054.69921875,9306.599609375,64.38999938964844
2017-04-26,22242.849609375,9351.849609375,64.3499984741211
2017-04-27,22326.30078125,9342.150390625,64.0199966430664
2017-04-28,22358.25,9304.0498046875,64.05999755859375
2017-05-02,22341.349609375,9313.7998046875,64.18000030517578
2017-05-03,22307.30078125,9311.9501953125,64.06999969482422
2017-05-04,22720.099609375,9359.900390625,64.20999908447266
2017-05-05,22604.94921875,9285.2998046875,64.16999816894531
2017-05-08,22767.349609375,9314.0498046875,64.30799865722656
2017-05-09,22707.30078125,9316.849609375,64.41179656982422
2017-05-10,22830.349609375,9407.2998046875,64.63999938964844
2017-05-11,22818.44921875,9422.400390625,64.55000305175781
2017-05-12,22671.69921875,9400.900390625,64.36000061035156
2017-05-15,22821.5,9445.400390625,64.16549682617188
2017-05-16,22928.599609375,9512.25,64.03829956054688
2017-05-17,22935.94921875,9525.75,63.900001525878906
2017-05-18,22698.599609375,9429.4501953125,64.2300033569336
2017-05-19,22769.80078125,9427.900390625,64.87110137939453
2017-05-22,22652.849609375,9438.25,64.44850158691406
2017-05-23,22582.80078125,9386.150390625,64.50019836425781
2017-05-24,22536.30078125,9360.5498046875,64.88520050048828
2017-05-25,23190.80078125,9509.75,64.76010131835938
2017-05-26,23362.19921875,9595.099609375,64.54540252685547
2017-05-29,23182.75,9604.900390625,64.51319885253906
2017-05-30,23307.25,9624.5498046875,64.50859832763672
2017-05-31,23424.80078125,9621.25,64.61859893798828
2017-06-01,23310.150390625,9616.099609375,64.5000991821289
2017-06-02,23375.900390625,9653.5,64.37229919433594
2017-06-05,23459.650390625,9675.099609375,64.40499877929688
2017-06-06,23416.30078125,9637.150390625,64.34400177001953
2017-06-07,23567.650390625,9663.900390625,64.42050170898438
2017-06-08,23536.099609375,9647.25,64.41829681396484
2017-06-09,23690.900390625,9668.25,64.243896484375
2017-06-12,23470.44921875,9616.400390625,64.37699890136719
2017-06-13,23477.849609375,9606.900390625,64.46910095214844
2017-06-14,23498.69921875,9618.150390625,64.35749816894531
2017-06-15,23391.75,9578.0498046875,64.16580200195312
2017-06-16,23502.75,9588.0498046875,64.55999755859375
2017-06-19,23742.150390625,9657.5498046875,64.3949966430664
2017-06-20,23697.94921875,9653.5,64.48760223388672
2017-06-21,23708.75,9633.599609375,64.53050231933594
2017-06-22,23736.099609375,9630.0,64.5416030883789
2017-06-23,23542.75,9574.9501953125,64.59100341796875
2017-06-27,23216.25,9511.400390625,64.42130279541016
2017-06-28,23235.849609375,9491.25,64.5248031616211
2017-06-29,23227.30078125,9504.099609375,64.51190185546875
2017-06-30,23211.19921875,9520.900390625,64.78510284423828
2017-07-03,23272.80078125,9615.0,64.60679626464844
2017-07-04,23214.19921875,9613.2998046875,64.84269714355469
2017-07-05,23352.599609375,9637.599609375,64.7688980102539
2017-07-06,23466.650390625,9674.5498046875,64.79139709472656
2017-07-07,23449.150390625,9665.7998046875,64.71330261230469
2017-07-10,23675.05078125,9771.0498046875,64.61170196533203
2017-07-12,23695.44921875,9816.099609375,64.52559661865234
2017-07-13,23888.650390625,9891.7001953125,64.36499786376953
2017-07-14,23937.69921875,9886.349609375,64.42579650878906
2017-07-17,24015.05078125,9915.9501953125,64.26730346679688
2017-07-18,24022.05078125,9827.150390625,64.33000183105469
2017-07-19,24152.650390625,9899.599609375,64.3062973022461
2017-07-20,24213.349609375,9873.2998046875,64.26329803466797
2017-07-21,24257.05078125,9915.25,64.32499694824219
2017-07-24,24420.849609375,9966.400390625,64.46109771728516
2017-07-25,24520.69921875,9964.5498046875,64.36509704589844
2017-07-26,24670.69921875,10020.650390625,64.4469985961914
2017-07-27,24922.400390625,10020.5498046875,64.3447036743164
2017-07-28,24811.30078125,10014.5,64.18499755859375
2017-07-31,25103.650390625,10077.099609375,64.12349700927734
2017-08-01,25122.80078125,10114.650390625,64.18949890136719
2017-08-02,25055.19921875,10081.5,64.05580139160156
2017-08-03,24675.05078125,10013.650390625,63.64059829711914
2017-08-04,24827.44921875,10066.400390625,63.696998596191406
2017-08-07,24906.349609375,10057.400390625,63.66510009765625
2017-08-08,24599.5,9978.5498046875,63.830101013183594
2017-08-09,24374.599609375,9908.0498046875,63.70289993286133
2017-08-10,24217.349609375,9820.25,63.887699127197266
2017-08-11,23985.75,9710.7998046875,64.13860321044922
2017-08-14,24115.75,9794.150390625,64.08100128173828
2017-08-16,24437.69921875,9897.2998046875,64.26300048828125
2017-08-17,24237.25,9904.150390625,64.1604995727539
2017-08-18,24074.44921875,9837.400390625,64.18890380859375
2017-08-21,23936.5,9754.349609375,64.07589721679688
2017-08-22,23974.44921875,9765.5498046875,64.15750122070312
2017-08-23,24316.80078125,9852.5,64.05750274658203
2017-08-24,24274.19921875,9857.0498046875,64.00499725341797
2017-08-28,24377.099609375,9912.7998046875,63.99549865722656
2017-08-29,24128.94921875,9796.0498046875,63.78929901123047
2017-08-30,24308.69921875,9884.400390625,63.98680114746094
2017-08-31,24318.400390625,9917.900390625,63.976200103759766
2017-09-01,24434.0,9974.400390625,63.91189956665039
2017-09-04,24236.849609375,9912.849609375,64.0155029296875
2017-09-05,24328.30078125,9952.2001953125,64.02629852294922
2017-09-06,24279.150390625,9916.2001953125,64.0999984741211
2017-09-07,24304.900390625,9929.900390625,64.0154037475586
2017-09-08,24370.80078125,9934.7998046875,63.95009994506836
2017-09-11,24672.25,10006.0498046875,63.930999755859375
2017-09-12,24784.69921875,10093.0498046875,63.97999954223633
2017-09-13,24831.80078125,10079.2998046875,63.98759841918945
2017-09-14,24912.25,10086.599609375,64.11509704589844
2017-09-15,24844.30078125,10085.400390625,64.15499877929688
2017-09-18,25046.900390625,10153.099609375,64.12020111083984
2017-09-19,25041.55078125,10147.5498046875,64.2146987915039
2017-09-20,24965.05078125,10141.150390625,64.29869842529297
2017-09-21,24799.25,10121.900390625,64.28369903564453
2017-09-22,24368.849609375,9964.400390625,64.80229949951172
2017-09-25,24165.05078125,9872.599609375,64.89099884033203
2017-09-26,24199.150390625,9871.5,65.26509857177734
2017-09-27,23812.94921875,9735.75,65.3499984741211
2017-09-28,24008.150390625,9768.9501953125,65.5250015258789
2017-09-29,24053.0,9788.599609375,65.36000061035156
2017-10-03,24103.400390625,9859.5,65.57170104980469
2017-10-04,24113.30078125,9914.900390625,65.44309997558594
2017-10-05,24058.05078125,9888.7001953125,65.01950073242188
2017-10-06,24190.0,9979.7001953125,65.20999908447266
2017-10-09,24251.900390625,9988.75,65.41419982910156
2017-10-10,24347.44921875,10016.9501953125,65.41459655761719
2017-10-11,24107.44921875,9984.7998046875,65.23889923095703
2017-10-12,24361.25,10096.400390625,65.20539855957031
2017-10-13,24689.150390625,10167.4501953125,65.0459976196289
2017-10-16,24703.05078125,10230.849609375,64.6729965209961
2017-10-17,24645.599609375,10234.4501953125,64.6946029663086
2017-10-18,24313.75,10210.849609375,64.92870330810547
2017-10-19,24009.75,10146.5498046875,65.04010009765625
2017-10-23,24088.900390625,10184.849609375,65.1041030883789
2017-10-24,24222.150390625,10207.7001953125,65.03489685058594
2017-10-25,25035.900390625,10295.349609375,65.07949829101562
2017-10-26,25022.19921875,10343.7998046875,64.83999633789062
2017-10-27,24839.55078125,10323.0498046875,64.5999984741211
2017-10-30,24988.55078125,10363.650390625,64.87339782714844
2017-10-31,25019.349609375,10335.2998046875,64.84239959716797
2017-11-01,25490.44921875,10440.5,64.67009735107422
2017-11-02,25427.30078125,10423.7998046875,64.55509948730469
2017-11-03,25650.69921875,10452.5,64.50050354003906
2017-11-06,25571.150390625,10451.7998046875,64.69339752197266
2017-11-07,25300.80078125,10350.150390625,64.59089660644531
2017-11-08,25184.349609375,10303.150390625,65.16449737548828
2017-11-09,25291.349609375,10308.9501953125,64.9104995727539
2017-11-10,25498.94921875,10321.75,64.96800231933594
2017-11-13,25358.30078125,10224.9501953125,65.1603012084961
2017-11-14,25284.599609375,10186.599609375,65.43840026855469
2017-11-15,25218.900390625,10118.0498046875,65.41339874267578
2017-11-17,25728.400390625,10283.599609375,65.20999908447266
2017-11-20,25768.599609375,10298.75,64.90499877929688
2017-11-21,25757.5,10326.900390625,65.0250015258789
2017-11-22,25766.650390625,10342.2998046875,64.76129913330078
2017-11-23,25736.25,10348.75,64.7699966430664
2017-11-24,25779.650390625,10389.7001953125,64.57939910888672
2017-11-27,25891.94921875,10399.5498046875,64.54499816894531
2017-11-28,25846.400390625,10370.25,64.43389892578125
2017-11-29,25795.69921875,10361.2998046875,64.47000122070312
2017-11-30,25332.400390625,10226.5498046875,64.41480255126953
2017-12-01,25191.94921875,10121.7998046875,64.49939727783203
2017-12-04,25075.099609375,10127.75,64.50900268554688
2017-12-05,25124.849609375,10118.25,64.35140228271484
2017-12-06,24851.80078125,10044.099609375,64.35690307617188
2017-12-07,25057.25,10166.7001953125,64.51519775390625
2017-12-08,25321.150390625,10265.650390625,64.54239654541016
2017-12-11,25404.849609375,10322.25,64.4729995727539
2017-12-12,25125.44921875,10240.150390625,64.3499984741211
2017-12-13,25000.349609375,10192.9501953125,64.55000305175781
2017-12-14,25168.19921875,10252.099609375,64.31999969482422
2017-12-15,25440.30078125,10333.25,64.2750015258789
2017-12-18,25594.55078125,10388.75,64.07230377197266
2017-12-19,25716.19921875,10463.2001953125,64.20010375976562
2017-12-20,25591.69921875,10444.2001953125,64.04759979248047
2017-12-21,25554.30078125,10440.2998046875,63.96500015258789
2017-12-22,25648.55078125,10493.0,64.00969696044922
2017-12-26,25675.25,10531.5,64.010498046875
2017-12-27,25496.05078125,10490.75,64.0281982421875
2017-12-28,25490.0,10477.900390625,64.11499786376953
2017-12-29,25539.44921875,10530.7001953125,64.06199645996094
2018-01-02,25338.25,10442.2001953125,63.86759948730469
2018-01-03,25318.599609375,10443.2001953125,63.459999084472656
2018-01-04,25462.599609375,10504.7998046875,63.41910171508789
2018-01-05,25601.849609375,10558.849609375,63.369598388671875
2018-01-08,25676.099609375,10623.599609375,63.26499938964844
2018-01-09,25703.80078125,10637.0,63.45199966430664
2018-01-10,25617.30078125,10632.2001953125,63.63610076904297
2018-01-11,25660.900390625,10651.2001953125,63.7599983215332
2018-01-12,25749.05078125,10681.25,63.67210006713867
2018-01-15,26069.19921875,10741.5498046875,63.5885009765625
2018-01-16,25974.900390625,10700.4501953125,63.52119827270508
2018-01-17,26289.099609375,10788.5498046875,63.994300842285156
2018-01-18,26537.400390625,10817.0,63.82500076293945
2018-01-19,26909.5,10894.7001953125,63.86759948730469
2018-01-22,27041.19921875,10966.2001953125,63.83209991455078
2018-01-23,27390.599609375,11083.7001953125,63.88010025024414
2018-01-24,27398.55078125,11086.0,63.7504997253418
2018-01-25,27445.650390625,11069.650390625,63.57789993286133
2018-01-29,27498.44921875,11130.400390625,63.56999969482422
2018-01-30,27269.05078125,11049.650390625,63.66939926147461
2018-01-31,27379.44921875,11027.7001953125,63.769901275634766
2018-02-01,27220.69921875,11016.900390625,63.665000915527344
2018-02-02,26451.150390625,10760.599609375,63.974998474121094
2018-02-05,26098.75,10666.5498046875,64.13249969482422
2018-02-06,25811.30078125,10498.25,64.314697265625
2018-02-07,25670.0,10476.7001953125,63.97999954223633
2018-02-08,25920.650390625,10576.849609375,64.19999694824219
2018-02-09,25463.650390625,10454.9501953125,64.44049835205078
2018-02-12,25701.599609375,10539.75,64.2113037109375
2018-02-14,25341.25,10500.900390625,64.2500991821289
2018-02-15,25424.349609375,10545.5,64.02519989013672
2018-02-16,25163.900390625,10452.2998046875,63.890899658203125
2018-02-19,25058.55078125,10378.400390625,64.37999725341797
2018-02-20,24874.400390625,10360.400390625,64.50499725341797
2018-02-21,24936.69921875,10397.4501953125,64.86499786376953
2018-02-22,24955.19921875,10382.7001953125,64.8949966430664
2018-02-23,25302.5,10491.0498046875,64.95140075683594
2018-02-26,25687.900390625,10582.599609375,64.7030029296875
2018-02-27,25383.599609375,10554.2998046875,64.78040313720703
2018-02-28,25107.400390625,10492.849609375,64.91000366210938
2018-03-01,24902.55078125,10458.349609375,65.23999786376953
2018-03-05,24818.69921875,10358.849609375,65.18669891357422
2018-03-06,24448.44921875,10249.25,65.00370025634766
2018-03-07,24134.099609375,10154.2001953125,64.88999938964844
2018-03-08,24477.650390625,10242.650390625,64.89119720458984
2018-03-09,24296.44921875,10226.849609375,65.09040069580078
2018-03-12,24664.19921875,10421.400390625,64.96489715576172
2018-03-13,24738.650390625,10426.849609375,64.94550323486328
2018-03-14,24851.650390625,10410.900390625,64.8281021118164
2018-03-15,24791.849609375,10360.150390625,64.83679962158203
2018-03-16,24489.55078125,10195.150390625,65.01439666748047
2018-03-19,24245.099609375,10094.25,65.06500244140625
2018-03-20,24168.19921875,10124.349609375,65.21009826660156
2018-03-21,24255.599609375,10155.25,65.2323989868164
2018-03-22,24141.5,10114.75,65.06559753417969
2018-03-23,23670.400390625,9998.0498046875,65.16000366210938
2018-03-26,24244.349609375,10130.650390625,65.01499938964844
2018-03-27,24434.150390625,10184.150390625,64.69499969482422
2018-03-28,24263.349609375,10113.7001953125,64.89550018310547
2018-04-02,24328.5,10211.7998046875,65.10549926757812
2018-04-03,24510.599609375,10245.0,65.13999938964844
2018-04-04,24129.5,10128.400390625,64.90499877929688
2018-04-05,24759.80078125,10325.150390625,64.99500274658203
2018-04-06,24873.150390625,10331.599609375,64.86150360107422
2018-04-09,25093.80078125,10379.349609375,64.90450286865234
2018-04-10,25226.80078125,10402.25,64.87000274658203
2018-04-11,25098.25,10417.150390625,64.92530059814453
2018-04-12,25195.099609375,10458.650390625,65.19000244140625
2018-04-13,25200.599609375,10480.599609375,65.27570343017578
2018-04-16,25320.849609375,10528.349609375,65.19560241699219
2018-04-17,25334.44921875,10548.7001953125,65.4292984008789
2018-04-18,25102.30078125,10526.2001953125,65.67500305175781
2018-04-19,25126.150390625,10565.2998046875,66.01000213623047
2018-04-20,24943.849609375,10564.0498046875,66.11479949951172
2018-04-23,24960.650390625,10584.7001953125,66.1968994140625
2018-04-24,25042.099609375,10614.349609375,66.54499816894531
2018-04-25,24814.400390625,10570.5498046875,66.41410064697266
2018-04-26,25010.900390625,10617.7998046875,66.90769958496094
2018-04-27,25394.599609375,10692.2998046875,66.9000015258789
2018-04-30,25531.599609375,10739.349609375,66.61000061035156
2018-05-02,25568.30078125,10718.0498046875,66.7886962890625
2018-05-03,25605.25,10679.650390625,67.08000183105469
2018-05-04,25645.400390625,10618.25,66.66000366210938
2018-05-07,25852.05078125,10715.5,66.81050109863281
2018-05-08,26090.5,10717.7998046875,67.1187973022461
2018-05-09,26154.44921875,10741.7001953125,67.1624984741211
2018-05-10,26131.0,10716.5498046875,67.62000274658203
2018-05-11,26413.150390625,10806.5,67.38999938964844
2018-05-14,26475.150390625,10806.599609375,67.3822021484375
2018-05-15,26474.0,10801.849609375,67.6780014038086
2018-05-16,26182.150390625,10741.099609375,68.45999908447266
2018-05-17,26073.80078125,10682.7001953125,68.05999755859375
2018-05-18,25875.599609375,10596.400390625,68.13999938964844
2018-05-21,25750.80078125,10516.7001953125,67.9749984741211
2018-05-22,25777.69921875,10536.7001953125,68.4000015258789
2018-05-23,25684.94921875,10430.349609375,68.43000030517578
2018-05-24,26016.80078125,10513.849609375,68.6500015258789
2018-05-25,26273.55078125,10605.150390625,68.26010131835938
2018-05-28,26614.25,10688.650390625,67.7217025756836
2018-05-29,26254.80078125,10633.2998046875,67.40280151367188
2018-05-30,26327.80078125,10614.349609375,68.12999725341797
2018-05-31,26956.19921875,10736.150390625,67.43000030517578
2018-06-01,26692.80078125,10696.2001953125,67.43499755859375
2018-06-04,26257.55078125,10628.5,66.92500305175781
2018-06-05,26251.0,10593.150390625,67.05999755859375
2018-06-06,26367.599609375,10684.650390625,67.08999633789062
2018-06-07,26517.80078125,10768.349609375,66.8301010131836
2018-06-08,26451.349609375,10767.650390625,67.41000366210938
2018-06-11,26453.55078125,10786.9501953125,67.51000213623047
2018-06-12,26607.099609375,10842.849609375,67.48999786376953
2018-06-13,26642.80078125,10856.7001953125,67.91000366210938
2018-06-14,26562.25,10808.0498046875,67.77999877929688
2018-06-15,26417.400390625,10817.7001953125,68.12999725341797
2018-06-18,26409.30078125,10799.849609375,68.05000305175781
2018-06-19,26265.75,10710.4501953125,68.01000213623047
2018-06-20,26557.69921875,10772.0498046875,68.05000305175781
2018-06-21,26496.94921875,10741.099609375,68.3499984741211
2018-06-22,26766.849609375,10821.849609375,67.83000183105469
2018-06-25,26609.69921875,10762.4501953125,67.85489654541016
2018-06-26,26601.69921875,10769.150390625,68.33999633789062
2018-06-27,26423.400390625,10671.400390625,68.36499786376953
2018-06-28,26324.599609375,10589.099609375,69.23999786376953
2018-06-29,26364.19921875,10714.2998046875,68.79669952392578
2018-07-02,26230.30078125,10657.2998046875,68.43499755859375
2018-07-03,26204.099609375,10699.900390625,68.6948013305664
2018-07-04,26433.94921875,10769.900390625,68.83000183105469
2018-07-05,26503.30078125,10749.75,68.9800033569336
2018-07-06,26493.849609375,10772.650390625,69.06999969482422
2018-07-09,26753.30078125,10852.900390625,68.75499725341797
2018-07-10,26894.55078125,10947.25,68.65979766845703
2018-07-11,26816.19921875,10948.2998046875,68.9000015258789
2018-07-12,27026.55078125,11023.2001953125,68.72000122070312
2018-07-13,26935.94921875,11018.900390625,68.54000091552734
2018-07-16,26679.80078125,10936.849609375,68.48670196533203
2018-07-17,27008.099609375,11008.0498046875,68.72000122070312
2018-07-18,26880.900390625,10980.4501953125,68.35600280761719
2018-07-19,26789.650390625,10957.099609375,68.6155014038086
2018-07-20,26873.19921875,11010.2001953125,68.93509674072266
2018-07-23,27008.150390625,11084.75,68.7332992553711
2018-07-24,26974.400390625,11134.2998046875,69.19999694824219
2018-07-25,27031.30078125,11132.0,68.80999755859375
2018-07-26,27406.400390625,11167.2998046875,68.83999633789062
2018-07-27,27634.400390625,11278.349609375,68.73999786376953
2018-07-30,27842.599609375,11319.5498046875,68.61499786376953
2018-07-31,27764.150390625,11356.5,68.68499755859375
2018-08-01,27596.599609375,11346.2001953125,68.4968032836914
2018-08-02,27355.94921875,11244.7001953125,68.30709838867188
2018-08-03,27695.5,11360.7998046875,68.6155014038086
2018-08-06,27898.5,11387.099609375,68.50499725341797
2018-08-07,27875.900390625,11389.4501953125,68.80999755859375
2018-08-08,28062.44921875,11450.0,68.59600067138672
2018-08-09,28320.0,11470.7001953125,68.45500183105469
2018-08-10,28124.25,11429.5,69.0999984741211
2018-08-13,27794.400390625,11355.75,69.08499908447266
2018-08-14,28021.69921875,11435.099609375,69.9490966796875
2018-08-16,27826.55078125,11385.0498046875,70.66000366210938
2018-08-17,28128.55078125,11470.75,70.00499725341797
2018-08-20,28274.25,11551.75,69.78500366210938
2018-08-21,28257.900390625,11570.900390625,69.73999786376953
2018-08-23,28027.900390625,11582.75,69.79000091552734
2018-08-24,27834.69921875,11557.099609375,70.2750015258789
2018-08-27,28264.19921875,11691.9501953125,69.76499938964844
2018-08-28,28269.650390625,11738.5,69.94499969482422
2018-08-29,28224.099609375,11691.900390625,70.54000091552734
2018-08-30,28103.25,11676.7998046875,70.91000366210938
2018-08-31,28061.75,11680.5,71.40499877929688
2018-09-03,27819.5,11582.349609375,70.99500274658203
2018-09-04,27430.75,11520.2998046875,71.06999969482422
2018-09-05,27376.05078125,11476.9501953125,71.75
2018-09-06,27468.69921875,11536.900390625,71.88999938964844
2018-09-07,27481.44921875,11589.099609375,71.93890380859375
2018-09-10,27201.75,11438.099609375,72.09500122070312
2018-09-11,26807.5,11287.5,72.44499969482422
2018-09-12,26819.19921875,11369.900390625,72.98999786376953
2018-09-14,27163.849609375,11515.2001953125,72.02749633789062
2018-09-17,26820.30078125,11377.75,72.09500122070312
2018-09-18,26441.44921875,11278.900390625,72.53479766845703
2018-09-19,26277.349609375,11234.349609375,73.12000274658203
2018-09-21,25596.900390625,11143.099609375,71.72000122070312
2018-09-24,24970.349609375,10967.400390625,72.2300033569336
2018-09-25,25330.349609375,11067.4501953125,73.30000305175781
2018-09-26,25376.30078125,11053.7998046875,73.08999633789062
2018-09-27,25042.150390625,10977.5498046875,72.7699966430664
2018-09-28,25119.849609375,10930.4501953125,72.94999694824219
2018-10-01,25367.0,11008.2998046875,72.50499725341797
2018-10-03,25069.900390625,10858.25,73.27999877929688
2018-10-04,24819.30078125,10599.25,73.8499984741211
2018-10-05,24443.44921875,10316.4501953125,74.22000122070312
2018-10-08,24618.349609375,10348.0498046875,73.76300048828125
2018-10-09,24527.650390625,10301.0498046875,73.88999938964844
2018-10-10,25321.69921875,10460.099609375,74.55000305175781
2018-10-11,24783.94921875,10234.650390625,74.5999984741211
2018-10-12,25395.849609375,10472.5,74.16000366210938
2018-10-15,25388.05078125,10512.5,73.6760025024414
2018-10-16,25589.650390625,10584.75,74.08000183105469
2018-10-17,25188.599609375,10453.0498046875,73.45549774169922
2018-10-19,25085.80078125,10303.5498046875,74.16000366210938
2018-10-22,25078.599609375,10245.25,73.46499633789062
2018-10-23,24972.44921875,10146.7998046875,73.8594970703125
2018-10-24,25064.19921875,10224.75,73.22129821777344
2018-10-25,24817.44921875,10124.900390625,73.22049713134766
2018-10-26,24421.05078125,10030.0,73.22019958496094
2018-10-29,24959.69921875,10250.849609375,73.125
2018-10-30,24807.75,10198.400390625,73.5905990600586
2018-10-31,25153.25,10386.599609375,73.6500015258789
2018-11-01,25323.650390625,10380.4501953125,74.06999969482422
2018-11-02,25701.650390625,10553.0,73.30999755859375
2018-11-05,25732.19921875,10524.0,72.90499877929688
2018-11-06,25598.0,10530.0,72.86000061035156
2018-11-07,25769.69921875,10598.400390625,73.2300033569336
2018-11-09,25771.0,10585.2001953125,72.9000015258789
2018-11-12,25539.75,10482.2001953125,72.47000122070312
2018-11-13,25768.599609375,10582.5,73.18000030517578
2018-11-14,25930.150390625,10576.2998046875,72.55000305175781
2018-11-15,26154.75,10616.7001953125,72.4000015258789
2018-11-16,26245.55078125,10682.2001953125,71.8917007446289
2018-11-19,26300.69921875,10763.400390625,71.7750015258789
2018-11-20,26113.349609375,10656.2001953125,71.69000244140625
2018-11-21,26262.05078125,10600.0498046875,71.41500091552734
2018-11-22,25999.44921875,10526.75,71.29499816894531
2018-11-26,26365.599609375,10628.599609375,70.66999816894531
2018-11-27,26443.099609375,10685.599609375,70.80999755859375
2018-11-28,26457.94921875,10728.849609375,70.87999725341797
2018-11-29,26939.599609375,10858.7001953125,70.5999984741211
2018-11-30,26862.94921875,10876.75,69.91999816894531
2018-12-03,26857.55078125,10883.75,69.76000213623047
2018-12-04,26693.80078125,10869.5,70.48500061035156
2018-12-05,26519.599609375,10782.900390625,70.62999725341797
2018-12-06,26198.30078125,10601.150390625,70.87000274658203
2018-12-07,26594.30078125,10693.7001953125,70.75
2018-12-10,26102.650390625,10488.4501953125,71.36499786376953
2018-12-11,26163.400390625,10549.150390625,72.7300033569336
2018-12-12,26643.849609375,10737.599609375,72.62000274658203
2018-12-13,26816.349609375,10791.5498046875,72.1500015258789
2018-12-14,26826.0,10805.4501953125,71.5469970703125
2018-12-17,27015.80078125,10888.349609375,71.91000366210938
2018-12-18,27174.69921875,10908.7001953125,71.58999633789062
2018-12-19,27298.400390625,10967.2998046875,70.56999969482422
2018-12-20,27275.099609375,10951.7001953125,70.68550109863281
2018-12-21,26869.650390625,10754.0,70.30000305175781
2018-12-24,26714.75,10663.5,70.13999938964844
2018-12-26,26986.80078125,10729.849609375,70.23999786376953
2018-12-27,26878.55078125,10779.7998046875,70.1500015258789
2018-12-28,27125.25,10859.900390625,69.98999786376953
2018-12-31,27160.19921875,10862.5498046875,69.92250061035156
2019-01-02,27174.69921875,10792.5,69.70999908447266
2019-01-03,26959.849609375,10672.25,69.95999908447266
2019-01-04,27195.0,10727.349609375,70.30000305175781
2019-01-07,27304.55078125,10771.7998046875,69.5250015258789
2019-01-08,27509.5,10802.150390625,69.80999755859375
2019-01-09,27720.400390625,10855.150390625,70.33000183105469
2019-01-10,27528.55078125,10821.599609375,70.55049896240234
2019-01-11,27453.900390625,10794.9501953125,70.72000122070312
2019-01-14,27248.25,10737.599609375,70.37000274658203
2019-01-15,27400.75,10886.7998046875,71.08499908447266
2019-01-16,27483.69921875,10890.2998046875,71.09249877929688
2019-01-17,27528.75,10905.2001953125,71.36499786376953
2019-01-18,27456.69921875,10906.9501953125,71.03019714355469
2019-01-21,27533.599609375,10961.849609375,71.2300033569336
2019-01-22,27482.25,10922.75,71.5
2019-01-23,27250.75,10831.5,71.2302017211914
2019-01-24,27266.400390625,10849.7998046875,71.15730285644531
2019-01-25,27115.30078125,10780.5498046875,70.98999786376953
2019-01-28,26653.05078125,10661.5498046875,70.9749984741211
2019-01-29,26573.400390625,10652.2001953125,71.09010314941406
2019-01-30,26825.5,10651.7998046875,71.62000274658203
2019-01-31,27295.44921875,10830.9501953125,71.12000274658203
2019-02-01,27085.94921875,10893.650390625,71.19999694824219
2019-02-04,27186.599609375,10912.25,71.45169830322266
2019-02-05,27271.69921875,10934.349609375,71.68499755859375
2019-02-06,27402.349609375,11062.4501953125,71.7699966430664
2019-02-07,27387.150390625,11069.400390625,71.54049682617188
2019-02-08,27294.400390625,10943.599609375,71.58000183105469
2019-02-11,27227.80078125,10888.7998046875,71.1500015258789
2019-02-12,27010.75,10831.400390625,71.2300033569336
2019-02-14,26970.599609375,10746.0498046875,70.86509704589844
2019-02-15,26794.25,10724.400390625,71.01000213623047
2019-02-18,26654.25,10640.9501953125,71.31999969482422
2019-02-19,26684.849609375,10604.349609375,71.69999694824219
2019-02-20,26955.5,10735.4501953125,71.5999984741211
2019-02-21,27052.400390625,10789.849609375,71.30000305175781
2019-02-22,26867.55078125,10791.650390625,71.18499755859375
2019-02-25,27159.25,10880.099609375,71.03099822998047
2019-02-26,26952.94921875,10835.2998046875,71.08999633789062
2019-02-27,26799.30078125,10806.650390625,70.94000244140625
2019-02-28,26789.900390625,10792.5,71.19000244140625
2019-03-01,27043.900390625,10863.5,70.81600189208984
2019-03-05,27554.05078125,10987.4501953125,70.9000015258789
2019-03-06,27625.650390625,11053.0,70.74250030517578
2019-03-07,27764.599609375,11058.2001953125,70.36499786376953
2019-03-08,27761.80078125,11035.400390625,70.48750305175781
2019-03-11,27966.650390625,11168.0498046875,69.98690032958984
2019-03-12,28443.69921875,11301.2001953125,69.79010009765625
2019-03-13,28884.30078125,11341.7001953125,69.84500122070312
2019-03-14,28923.099609375,11343.25,69.72630310058594
2019-03-15,29381.44921875,11426.849609375,69.3373031616211
2019-03-18,29596.099609375,11462.2001953125,68.9530029296875
2019-03-19,29767.849609375,11532.400390625,68.61799621582031
2019-03-20,29832.19921875,11521.0498046875,69.31749725341797
