time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,ensemble
2026-03-04 13:50:00,2026,CALL,BE_SL,-115.50666718336461,74.51648635705169,190.0231535404163,97.5,320.14330812376284,321.289715606179,0.25159481591541516,59.1,False,2026-03-04 13:30:00,20.0,7,stacking
2026-03-05 11:50:00,2026,CALL,SL,-3050.228487199994,-2904.734674953397,145.49381224659672,-2925.0,229.7064737369874,185.0182479684736,0.18580322019360718,90.0,False,2026-03-05 11:05:00,45.0,7,stacking
2026-03-09 15:00:00,2026,CALL,TP,4468.20149989666,4613.344554210626,145.14305431396582,4491.500000000024,205.07022919651172,276.0447607997521,0.3774198298102582,69.1,True,2026-03-09 12:55:00,125.0,7,stacking
2026-03-10 10:50:00,2026,CALL,BE_SL,-391.4673005286927,-252.92850281257415,138.53879771611852,97.5,205.6927808851051,201.80157314952703,0.9127073290026293,90.0,False,2026-03-10 10:35:00,15.0,7,stacking
2026-03-10 11:05:00,2026,CALL,FLOOD_EXIT,414.97711532483015,551.9942720111067,137.0171566862765,895.3749999999764,199.72601080833374,208.21823037773538,0.9127073290026293,90.0,False,2026-03-10 10:50:00,15.0,7,stacking
2026-03-12 11:20:00,2026,CALL,SL,-3110.1875755948663,-2944.1700106729877,166.01756492187857,-2925.0,275.87028266361085,230.57535942248796,0.2284161843179514,90.0,False,2026-03-12 11:00:00,20.0,7,stacking
2026-03-12 11:25:00,2026,CALL,DAILY_CAP,-179.29062165854614,-12.734914867596672,166.55570679094947,-6.500000000023647,267.7781148237209,267.5821930565271,0.2284161843179514,90.0,False,2026-03-12 11:20:00,5.0,7,stacking
2026-03-13 13:30:00,2026,PUT,TRAIL_SL,2245.7061433757435,2400.6056846155116,154.8995412397682,2501.849999999986,233.97531837101815,270.9077135189491,0.25370469301610066,90.0,True,2026-03-13 12:20:00,70.0,7,stacking
2026-03-16 10:10:00,2026,CALL,SL,-2910.2462652442628,-2791.80223897014,118.4440262741227,-2925.0,168.67036875025406,125.71956507379036,0.31406516476318047,90.0,False,2026-03-16 09:35:00,35.0,7,stacking
2026-03-17 10:40:00,2026,CALL,BE_SL,-21.146265316264163,59.3149626016384,80.46122791790256,97.5,59.41836130194679,60.33089918812584,0.216025,90.0,False,2026-03-17 10:30:00,10.0,7,stacking
2026-03-17 11:00:00,2026,CALL,FLOOD_EXIT,836.6513206647071,915.9999535942461,79.348632929539,1022.1250000000236,40.178057039251144,54.27036401762416,0.216025,90.0,False,2026-03-17 10:40:00,20.0,7,stacking
2026-03-18 11:30:00,2026,CALL,FLOOD_EXIT,2294.808724940567,2452.2279933152367,157.41926837466977,2219.7500000000946,239.4637888113266,277.1903733238687,0.17561778638578893,79.3,True,2026-03-18 10:40:00,50.0,7,stacking
2026-03-19 13:40:00,2026,PUT,BE_SL,-227.10329565451082,-67.7785146972019,159.32478095730892,97.5,251.732376426442,250.68963004648504,0.24445463256199448,73.9,False,2026-03-19 11:15:00,145.0,7,stacking
2026-03-20 11:00:00,2026,CALL,BE_SL,-181.68224565757188,-15.872337945502295,165.8099077120696,97.5,266.1150973857966,265.8709075712504,0.24804726209382688,90.0,False,2026-03-20 09:35:00,85.0,7,stacking
2026-03-23 12:35:00,2026,PUT,BE_SL,-438.14418941210414,-291.618975014444,146.52521439766014,97.5,223.73058039833268,219.2441346288797,0.4234836663163435,90.0,False,2026-03-23 11:00:00,95.0,7,stacking
2026-03-23 14:25:00,2026,CALL,BE_SL,-219.1640219128327,-79.25521033038422,139.9088115824485,97.5,208.2150447175609,206.99573378940113,0.4234836663163435,90.0,False,2026-03-23 13:45:00,40.0,7,stacking
2026-03-23 14:30:00,2026,CALL,SL,-2972.653512605494,-2835.072998069254,137.58051453624006,-2925.0,211.73444485416258,168.11793719155867,0.4234836663163435,90.0,False,2026-03-23 14:25:00,5.0,7,stacking
2026-03-23 14:35:00,2026,CALL,DAILY_CAP,1061.6459528472344,1196.866138317173,135.22018546993849,1210.625,193.64934813851687,212.06267334339645,0.4234836663163435,90.0,False,2026-03-23 14:30:00,5.0,7,stacking
2026-03-24 10:00:00,2026,CALL,BE_SL,-228.74359367808148,-110.86798777594595,117.87560590213553,97.5,158.89062779549567,157.1849664450965,0.6412583078151555,90.0,False,2026-03-24 09:45:00,15.0,7,stacking
2026-03-24 10:15:00,2026,CALL,FLOOD_EXIT,557.2795148805902,671.7298212880542,114.45030640746388,848.2500000000709,148.72440805268707,159.0587129955802,0.6412583078151555,90.0,False,2026-03-24 10:00:00,15.0,7,stacking
2026-03-25 11:50:00,2026,CALL,FLOOD_EXIT,561.413880304063,667.5819234161099,106.16804311204689,736.1250000000473,130.15886306883476,140.42935419831338,0.2527797176419525,90.0,False,2026-03-25 11:20:00,30.0,7,stacking
2026-03-27 12:25:00,2026,PUT,BE_SL,-130.6911549518484,14.69813047396201,145.3892854258104,97.5,220.21075149084027,220.43687657505507,0.2578786437416404,89.1,False,2026-03-27 11:30:00,55.0,7,stacking
2026-03-30 13:25:00,2026,CALL,SL,-5056.06965795873,-4918.320610404735,137.7490475539953,-2925.0,218.7211344870011,143.0546635576975,1.2827095454201083,90.0,False,2026-03-30 12:35:00,50.0,7,stacking
