call_thr,put_thr,skip_ceil,min_edge,pooled_PF,pooled_Net,pooled_MaxDD,pooled_TradeCount,pooled_WR,pooled_Sharpe,pooled_Sortino,per_fold_PF,passes_min_trades_filter,rank
0.32,0.15,0.75,0.05,1.4054709264590826,18349.8397121241,18681.17565598197,91,0.31868131868131866,0.10432433591259778,0.16838586211827414,"[5.074305794246763, 2.240656157585413, 0.35223563446944123, 0.32062483149451176, 0.251308587578725, NaN, 3.7914268508280555, 0.5103720626915703]",True,104
0.32,0.15,0.7,0.05,1.400390671251591,9425.897998544177,17787.73881086126,44,0.3409090909090909,0.10286613107991119,0.1685919579708715,"[Infinity, 0.10221272106692911, 0.5013691538111216, 0.2356902057896194, Infinity, NaN, 17.923325984572678, 11.024975071386546]",False,105
0.4,0.15,0.65,0.08,1.3860604421604052,1847.7123059479459,2463.436314432782,8,0.5,0.11373447087999003,0.1462066218888571,"[NaN, 0.0, NaN, 0.6190916036269088, NaN, NaN, 21.684443070544365, Infinity]",False,106
0.4,0.2,0.65,0.08,1.3860604421604052,1847.7123059479459,2463.436314432782,8,0.5,0.11373447087999003,0.1462066218888571,"[NaN, 0.0, NaN, 0.6190916036269088, NaN, NaN, 21.684443070544365, Infinity]",False,107
0.4,0.15,0.75,0.03,1.3841456118896147,22019.202565988973,15220.765784826252,106,0.3584905660377358,0.10323343007571177,0.15790762374087797,"[2.6442409022053073, 2.1859772741586068, 1.856339946658776, 0.49764037724601673, 0.1408264628453679, NaN, 2.085962723011202, 0.6714814646807262]",True,108
0.4,0.15,0.7,0.03,1.3776318491356072,10355.513368186123,10826.155963874851,51,0.35294117647058826,0.09715861172958416,0.15914982908628425,"[5.4278961138641275, 0.9679129995058444, 18.149835160877075, 0.07024458269157074, 1.4914353500512247, NaN, 11.896901828954638, 0.0]",True,109
0.2,0.15,0.65,0.03,1.37009644384445,25946.606397021562,25878.596203000307,114,0.32456140350877194,0.09423530721821397,0.14985992397458084,"[3.2509953689833124, 4.025404246632452, 1.9660016233247215, 0.6492369468782814, 0.0, NaN, 0.8281419848877305, 0.3933513977825718]",True,110
0.32,0.25,0.75,0.03,1.3565876026553916,5933.68112328077,8953.832887653503,25,0.28,0.09459741810916106,0.1715189693274263,"[NaN, 0.0, 0.0, 0.529424248699503, NaN, NaN, 5.713653016690287, 0.0]",False,111
0.2,0.35,0.7,0.03,1.352329835913278,33996.54586521541,24053.23802247532,146,0.3150684931506849,0.07435964482951311,0.15495831716157463,"[0.019324483039715356, 2.5510140523076736, 0.9647316302241113, 1.9959511304839002, 0.6853116571019152, NaN, 0.6923721107804359, 2.296393722006363]",True,112
0.2,0.3,0.7,0.03,1.3496622382157122,33805.8327285148,24243.951159175926,147,0.3129251700680272,0.07368768074774623,0.1537917254675224,"[0.019324483039715356, 2.5510140523076736, 0.9647316302241113, 1.9959511304839002, 0.6853116571019152, NaN, 0.6869563323560914, 2.296393722006363]",True,113
0.32,0.2,0.7,0.05,1.3435613827489026,6541.840962270501,12608.970931896174,33,0.30303030303030304,0.08855161577463733,0.15277165237538745,"[NaN, 0.0, 0.5357319785867279, 0.3627576556836235, Infinity, NaN, 16.17980438439666, Infinity]",False,114
0.2,0.2,0.65,0.03,1.3431664609943905,23994.08333104776,25642.502592963298,114,0.3157894736842105,0.08739613505863768,0.1395080156864969,"[3.2509953689833124, 4.037567321038487, 1.7339794701267206, 0.6580546845061038, 0.0, NaN, 0.8281419848877305, 0.3933513977825718]",True,115
0.35,0.15,0.75,0.03,1.3351914146929147,19917.592635200508,16408.007921744207,109,0.3486238532110092,0.09179263308241797,0.14080211706587945,"[2.6442409022053073, 2.1859772741586068, 1.856339946658776, 0.4542321854501758, 0.1408264628453679, NaN, 1.8448784192723355, 0.6714814646807262]",True,116
0.32,0.25,0.7,0.05,1.3171317813643182,4575.457188857284,6686.864160843772,23,0.21739130434782608,0.07940079933408271,0.15785472511113335,"[NaN, 0.0, 0.0, 0.529424248699503, NaN, NaN, 12.348991304322174, 0.0]",False,117
0.2,0.15,0.6,0.05,1.2967990582493951,8449.544755581004,12392.13180773659,35,0.4,0.09355900588731565,0.12129629052605728,"[0.0, 4.823145986610769, 27.442425110607303, 0.5797235559378959, NaN, NaN, 0.736481408621143, Infinity]",False,118
0.2,0.2,0.6,0.05,1.2967990582493951,8449.544755581004,12392.13180773659,35,0.4,0.09355900588731565,0.12129629052605728,"[0.0, 4.823145986610769, 27.442425110607303, 0.5797235559378959, NaN, NaN, 0.736481408621143, Infinity]",False,119
0.35,0.15,0.7,0.03,1.279567260048925,8253.90343739765,12013.398100792809,54,0.3333333333333333,0.07483192453666304,0.12297173975389547,"[5.4278961138641275, 0.9679129995058444, 18.149835160877075, 0.06326724033780728, 1.4914353500512247, NaN, 4.262987642518119, 0.0]",True,120
0.32,0.2,0.75,0.08,1.2705189562569819,7294.961220565114,18970.66365767851,39,0.3333333333333333,0.07738010181122291,0.11858422789783968,"[0.0, 1.0915381710916696, 0.05271185054669496, 0.3589734941912234, 0.45592459915321665, NaN, 3.587379128841193, Infinity]",False,121
0.32,0.25,0.75,0.05,1.2703461950678867,4590.898178496453,8857.063632381236,24,0.25,0.07470627471955012,0.13786912152595363,"[NaN, 0.0, 0.0, 0.529424248699503, NaN, NaN, 4.960808989810346, 0.0]",False,122
0.2,0.15,0.7,0.03,1.2703040911927557,33310.961606610785,32127.844695299398,195,0.3230769230769231,0.06129815758491996,0.11751382496478417,"[1.57235289491371, 1.8262932710516304, 1.1448439638403325, 1.2992150709651036, 0.9576207909956587, NaN, 0.9297489105625932, 0.5699293196755137]",True,123
0.3,0.2,0.7,0.03,1.2527911423098321,6448.206069872429,11921.122651880127,45,0.3111111111111111,0.060615112362111964,0.09829952740674348,"[80.52547707117708, 0.10618572170796164, 12.002852371306908, 0.3985758435519473, Infinity, NaN, 2.0600567860988828, 0.0]",False,124
0.2,0.35,0.7,0.05,1.2423398859219261,22364.503637692676,24043.207692027725,133,0.3308270676691729,0.053345170339104304,0.10646926271933291,"[0.035999384695604146, 2.0527600553560665, 0.742158920352933, 1.4754979948360467, Infinity, NaN, 0.7095810089077812, 2.296393722006363]",True,125
0.2,0.3,0.7,0.05,1.239777821136551,22173.790500992072,24043.207692027725,134,0.3283582089552239,0.05269147042271622,0.10535191727122815,"[0.035999384695604146, 2.0527600553560665, 0.742158920352933, 1.4754979948360467, Infinity, NaN, 0.7041353968171727, 2.296393722006363]",True,126
0.2,0.35,0.65,0.03,1.2238968094543579,13552.495304371767,23747.147690326987,91,0.2857142857142857,0.06190379573052249,0.09655033406773338,"[0.0, 8.722161219284487, 1.4873915689167643, 0.70739685213521, 0.0, NaN, 0.7230893919282916, 0.35592089183868314]",True,127
0.2,0.3,0.65,0.03,1.2200527697588976,13361.782167671166,23937.860827027587,92,0.2826086956521739,0.06069708688759311,0.09486733365764448,"[0.0, 8.722161219284487, 1.4873915689167643, 0.70739685213521, 0.0, NaN, 0.7164789101775272, 0.35592089183868314]",True,128
0.2,0.25,0.7,0.03,1.209429719354203,22706.937281655322,28753.94578542492,157,0.29936305732484075,0.047376960032589274,0.09542094750288874,"[0.019324483039715356, 1.9993544472176394, 0.882137958758718, 1.7258138938483742, 0.6853116571019152, NaN, 0.7171875489346822, 1.6290352929666916]",True,129
0.2,0.2,0.7,0.03,1.1995291673509805,22744.16818520587,28953.769665750464,176,0.30113636363636365,0.04501840086003406,0.087897318622808,"[1.938374127359764, 1.5488692950793357, 1.062267510856313, 1.4656627698145153, 0.9254173808097794, NaN, 0.7782231798428391, 0.5511950771966704]",True,130
0.32,0.25,0.7,0.08,1.1929786382428578,2730.8647119174357,8807.953387590498,21,0.19047619047619047,0.05022481403465736,0.10041567660889804,"[NaN, 0.0, 0.0, 0.0, NaN, NaN, 15.479860672891457, 0.0]",False,131
0.4,0.15,0.65,0.05,1.187013885965837,1460.0001641411445,2820.103326228724,15,0.4,0.05819629771632883,0.07124282320762619,"[NaN, 0.0, 19.194694710144006, 0.8912272608749076, NaN, NaN, 9.180917070890187, Infinity]",False,132
0.4,0.2,0.65,0.05,1.187013885965837,1460.0001641411445,2820.103326228724,15,0.4,0.05819629771632883,0.07124282320762619,"[NaN, 0.0, 19.194694710144006, 0.8912272608749076, NaN, NaN, 9.180917070890187, Infinity]",False,133
0.2,0.35,0.6,0.05,1.1703558682799602,4770.253407053642,16071.42315626395,32,0.40625,0.057219862930052524,0.07129114395822744,"[0.0, 4.823145986610769, 27.442425110607303, 0.5797235559378959, NaN, NaN, 0.4979621075163971, Infinity]",False,134
0.2,0.3,0.6,0.05,1.1624387644370233,4579.540270353042,16262.136292964555,33,0.3939393939393939,0.054105562115235296,0.06807618356743926,"[0.0, 4.823145986610769, 27.442425110607303, 0.5797235559378959, NaN, NaN, 0.4920753409560635, Infinity]",False,135
0.3,0.2,0.75,0.03,1.1554509847040901,5654.7209155360815,17242.25949200086,58,0.3103448275862069,0.0417617014909524,0.06254250337966237,"[67.0354570739846, 0.9047385329747467, 0.9630148313326402, 0.5007957274654814, 0.45592459915321665, NaN, 1.137421286863885, 0.0]",True,136
0.2,0.25,0.6,0.05,1.1511488845195714,4303.043520546164,16538.633042771435,34,0.38235294117647056,0.05008874962498425,0.06358857236044671,"[0.0, 4.823145986610769, 27.442425110607303, 0.5797235559378959, NaN, NaN, 0.48378368718028725, Infinity]",False,137
0.32,0.2,0.75,0.05,1.1479809854947782,4420.589014745523,19610.736618857198,47,0.2978723404255319,0.04301961642269849,0.06452626692861962,"[0.0, 0.8150393575554106, 0.2743330011287297, 0.5107908689275131, 0.45592459915321665, NaN, 3.2203367136088747, Infinity]",False,138
0.32,0.25,0.75,0.08,1.145440701729704,2469.8089517497256,10978.152859127962,23,0.21739130434782608,0.041554969057780174,0.07739557190933677,"[NaN, 0.0, 0.0, 0.0, NaN, NaN, 4.960808989810346, 0.0]",False,139
0.3,0.15,0.75,0.05,1.135490460966682,6839.0223481127405,19646.380793457178,93,0.3118279569892473,0.0394627411257636,0.05546226943154298,"[5.074305794246763, 2.240656157585413, 0.35132008469520076, 0.3187765631817964, 0.251308587578725, NaN, 1.4732117680062027, 0.5103720626915703]",True,140
0.3,0.15,0.75,0.08,1.1206227214083948,4369.44639749747,16526.738667469534,61,0.3114754098360656,0.035068828917579724,0.04994984903871586,"[0.0, 2.762158485381138, 0.04600303501880499, 0.27829709625868676, 0.8543845701922851, NaN, 1.3992499819690822, 0.9328958142273078]",True,141
0.2,0.15,0.75,0.03,1.1204570228731043,20525.799797265143,32795.414068819075,265,0.3169811320754717,0.030609866493665094,0.053612033451358024,"[1.4300761479186688, 1.6276585999135846, 0.8105194002008118, 1.4422454542679943, 0.19505411827894198, NaN, 1.039607641001251, 0.43490989460172025]",True,142
0.2,0.35,0.7,0.08,1.1011911173577287,7415.408868364895,20737.23669533796,104,0.28846153846153844,0.021576105394996627,0.046253184909285545,"[0.03619430839836162, 0.9374469239973807, 0.5943935510242803, 2.395668353921157, Infinity, NaN, 0.5241913802382924, 3.669958288990648]",True,143
0.2,0.3,0.7,0.08,1.0983327251300725,7224.695731664295,20927.94983203856,105,0.2857142857142857,0.02092119491058332,0.04493037122832771,"[0.03619430839836162, 0.9374469239973807, 0.5943935510242803, 2.395668353921157, Infinity, NaN, 0.5197956816477021, 3.669958288990648]",True,144
0.2,0.25,0.7,0.05,1.0935929759559162,9812.10840965677,29194.031535737646,146,0.3013698630136986,0.02209327362249765,0.043010267093333214,"[0.035999384695604146, 1.6692558720347066, 0.6679495896399767, 1.2905287095458953, Infinity, NaN, 0.6905640280134304, 1.6290352929666916]",True,145
0.2,0.15,0.65,0.08,1.0868647938081135,3945.7360993530056,20164.705690550778,56,0.2857142857142857,0.022640719693174643,0.04057644487627251,"[0.0, 6.140641010031406, 1.2359332447070146, 0.42994234545487087, NaN, NaN, 0.5410330000637763, 0.877118977699119]",True,146
0.2,0.2,0.65,0.08,1.0868647938081135,3945.7360993530056,20164.705690550778,56,0.2857142857142857,0.022640719693174643,0.04057644487627251,"[0.0, 6.140641010031406, 1.2359332447070146, 0.42994234545487087, NaN, NaN, 0.5410330000637763, 0.877118977699119]",True,147
0.25,0.15,0.6,0.05,1.0743738886369845,2174.9897339817403,13276.932788124328,32,0.40625,0.02679411091626579,0.03220337218259947,"[NaN, 2.9760429893105247, 27.442425110607303, 0.5724173700749837, NaN, NaN, 0.7033945619268224, Infinity]",False,148
0.25,0.2,0.6,0.05,1.0743738886369845,2174.9897339817403,13276.932788124328,32,0.40625,0.02679411091626579,0.03220337218259947,"[NaN, 2.9760429893105247, 27.442425110607303, 0.5724173700749837, NaN, NaN, 0.7033945619268224, Infinity]",False,149
0.2,0.25,0.65,0.03,1.0732974938821667,5103.110675717882,28235.974765716644,98,0.2755102040816326,0.021979512251243997,0.03307156274369686,"[0.0, 4.283233049341558, 1.4873915689167643, 0.5928134088870652, 0.0, NaN, 0.7597981261747768, 0.25776108066323683]",True,150
0.2,0.35,0.75,0.03,1.0704035237610936,8490.06932228564,29482.390495467236,167,0.2934131736526946,0.01725810949916907,0.032876382660489076,"[0.26321582703025664, 1.430964806211829, 0.6832985580832391, 1.8900445979609115, 0.3988848098834842, NaN, 0.6242345698795815, 2.238501333053813]",True,151
0.2,0.3,0.75,0.03,1.0687133746791022,8299.35618558504,29673.103632167837,168,0.2916666666666667,0.01682011750732432,0.03207959463446052,"[0.26321582703025664, 1.430964806211829, 0.6832985580832391, 1.8900445979609115, 0.3988848098834842, NaN, 0.6204519354224977, 2.238501333053813]",True,152
0.25,0.15,0.6,0.03,1.0651735290200135,2112.005459901536,13306.04156093618,38,0.39473684210526316,0.023090595002012673,0.02780368691846639,"[Infinity, 2.9760429893105247, 1.639677868471751, 0.7150840585770245, NaN, NaN, 0.7101476672004045, Infinity]",False,153
0.25,0.2,0.6,0.03,1.0651735290200135,2112.005459901536,13306.04156093618,38,0.39473684210526316,0.023090595002012673,0.02780368691846639,"[Infinity, 2.9760429893105247, 1.639677868471751, 0.7150840585770245, NaN, NaN, 0.7101476672004045, Infinity]",False,154
0.2,0.15,0.6,0.03,1.0591485344219953,2311.523829342745,16174.665209934548,47,0.3617021276595745,0.019659415142529085,0.023332631130382885,"[9.369267750278693, 4.7552779055220835, 1.639677868471751, 0.6653254974365705, NaN, NaN, 0.5932453696222207, Infinity]",False,155
0.2,0.2,0.6,0.03,1.0591485344219953,2311.523829342745,16174.665209934548,47,0.3617021276595745,0.019659415142529085,0.023332631130382885,"[9.369267750278693, 4.7552779055220835, 1.639677868471751, 0.6653254974365705, NaN, NaN, 0.5932453696222207, Infinity]",False,156
0.2,0.35,0.65,0.08,1.0516273814303336,2098.023793405059,21839.52206338966,48,0.25,0.013353320996949395,0.024933486733855356,"[0.0, 11.999841656268567, 1.2359332447070146, 0.3695604015232292, NaN, NaN, 0.3485450750296127, 0.6406479033003867]",False,157
0.2,0.3,0.65,0.08,1.0467151501295313,1907.3106567044565,22030.23520009026,49,0.24489795918367346,0.012016941586269368,0.022506990697497894,"[0.0, 11.999841656268567, 1.2359332447070146, 0.3695604015232292, NaN, NaN, 0.3454005756376756, 0.6406479033003867]",False,158
0.25,0.15,0.65,0.03,1.034239677316354,1601.8862979016421,26125.433696765675,64,0.375,0.011110478118314124,0.014139583712949868,"[80.52547707117708, 1.9540295799624348, 3.247206800331286, 0.3789818362524492, NaN, NaN, 0.40744532420021107, 15.6418885174932]",True,159
0.4,0.15,0.75,0.05,1.0281691121839944,1221.987295230911,20048.320992545217,81,0.2962962962962963,0.008937152521835568,0.012185584982794003,"[5.074305794246763, 2.240656157585413, 0.35223563446944123, 0.1472297564407286, 0.251308587578725, NaN, 1.0940651787710578, 0.5103720626915703]",True,160
0.4,0.15,0.75,0.08,1.0276917797227978,808.420227158302,14587.932982954535,51,0.29411764705882354,0.008775855806394608,0.01215457343259058,"[0.0, 2.762158485381138, 0.04612479902855452, 0.3227341899505338, 0.8543845701922851, NaN, 0.9288494708444167, 0.9328958142273078]",True,161
0.2,0.15,0.7,0.05,1.0258324180049312,2943.661291611474,27045.21453194581,166,0.3192771084337349,0.0064310780280190175,0.011530176847214989,"[0.44582576000476126, 1.2871619734724495, 0.7200494808375457, 1.0560546912618864, Infinity, NaN, 0.994647891374739, 0.7078210048952776]",True,162
0.2,0.25,0.75,0.03,1.0121059857009969,1586.6796104143905,29796.879386728004,180,0.2833333333333333,0.003083264875265604,0.0058121772738924824,"[0.26321582703025664, 1.2223826634841324, 0.6359716960043603, 1.6522146455189848, 0.3988848098834842, NaN, 0.7729542446653332, 1.5996869717203404]",True,163
0.2,0.2,0.7,0.05,1.0005445711956344,59.60425533780108,25077.034120305827,155,0.3096774193548387,0.00013619326908389595,0.00024707797210075737,"[0.035999384695604146, 1.2957209187166743, 0.7243153613839861, 1.1928887724738175, Infinity, NaN, 0.8481174521502669, 0.7358873526778121]",True,164
0.2,0.15,0.65,0.05,0.9886684959064078,-712.7317694136145,22617.35447987989,91,0.31868131868131866,-0.0036794696773817187,-0.004852216086284389,"[0.0, 3.1541301747891093, 0.87106369062566, 0.26258888455780766, NaN, NaN, 0.9309418557157415, 0.831737571306406]",True,165
0.2,0.2,0.65,0.05,0.9886684959064078,-712.7317694136145,22617.35447987989,91,0.31868131868131866,-0.0036794696773817187,-0.004852216086284389,"[0.0, 3.1541301747891093, 0.87106369062566, 0.26258888455780766, NaN, NaN, 0.9309418557157415, 0.831737571306406]",True,166
0.25,0.2,0.65,0.03,0.9874717452910442,-586.7303781091723,26125.433696765685,64,0.359375,-0.004098723394717762,-0.005243262627762467,"[80.52547707117708, 1.964407738564797, 2.4479912759520115, 0.3789818362524492, NaN, NaN, 0.40744532420021107, 15.6418885174932]",True,167
0.2,0.2,0.75,0.03,0.9841240557743871,-2280.6633152118416,35364.47356519685,206,0.28640776699029125,-0.004113258666492569,-0.007339866780886646,"[2.177194132624366, 1.1394340215798762, 0.7083087378765498, 1.4291253818036829, 0.417894361277634, NaN, 0.6900092770773685, 0.5382891577295331]",True,168
0.35,0.15,0.75,0.05,0.9806599867206137,-879.6226355575642,22149.93092333369,84,0.2857142857142857,-0.006292378326852313,-0.008585018059805733,"[5.074305794246763, 2.240656157585413, 0.35223563446944123, 0.13165706465301563, 0.251308587578725, NaN, 0.9328708823663837, 0.5103720626915703]",True,169
0.2,0.35,0.75,0.05,0.9789434225322508,-2442.8687696411803,28697.156702362874,153,0.3137254901960784,-0.005406845130285477,-0.009833764366315396,"[0.2678335135565326, 1.2125899164849863, 0.5839639394582655, 1.4245833826484344, 0.5150900632611036, NaN, 0.6808630760480014, 2.238501333053813]",True,170
0.2,0.3,0.75,0.05,0.9773368049770097,-2633.5819063417775,28697.156702362874,154,0.3116883116883117,-0.005810055538525153,-0.010581980378662917,"[0.2678335135565326, 1.2125899164849863, 0.5839639394582655, 1.4245833826484344, 0.5150900632611036, NaN, 0.67645826763316, 2.238501333053813]",True,171
0.4,0.2,0.7,0.03,0.9757025788273319,-447.3736632557939,13757.100480161043,32,0.25,-0.0062893883817625946,-0.010732214044861148,"[80.52547707117708, 0.10618572170796164, 12.925366116807945, 0.0, Infinity, NaN, 5.390658728188243, 0.0]",False,172
0.25,0.15,0.75,0.03,0.9667399889659849,-3331.0989369068448,33412.20206684831,153,0.32679738562091504,-0.011123952793712838,-0.01439693826401561,"[2.6442409022053073, 1.8403409069259213, 0.6511609354534026, 0.4293135566849705, 0.1408264628453679, NaN, 0.8263283811772977, 1.4420553588000111]",True,173
0.35,0.15,0.65,0.08,0.9631374240871933,-253.89762484052835,3913.812837919394,11,0.36363636363636365,-0.013069302164897404,-0.01771408185941755,"[NaN, 0.0, NaN, 0.417755975679171, NaN, NaN, 3.7422672323662973, Infinity]",False,174
0.35,0.2,0.65,0.08,0.9631374240871933,-253.89762484052835,3913.812837919394,11,0.36363636363636365,-0.013069302164897404,-0.01771408185941755,"[NaN, 0.0, NaN, 0.417755975679171, NaN, NaN, 3.7422672323662973, Infinity]",False,175
0.2,0.35,0.65,0.05,0.9605612810609496,-2172.7319335547577,24852.23735827121,76,0.3026315789473684,-0.012898616057000444,-0.017299528614236087,"[0.0, 7.093880141023777, 0.7444144975837135, 0.1566600180388455, NaN, NaN, 0.7174926703357923, 0.6075013136204089]",True,176
0.35,0.15,0.75,0.08,0.9586775913314393,-1293.189703630172,16038.309506441146,54,0.2777777777777778,-0.013572173435764855,-0.018822462861526616,"[0.0, 2.762158485381138, 0.04612479902855452, 0.27829709625868676, 0.8543845701922851, NaN, 0.7895218665588263, 0.9328958142273078]",True,177
0.4,0.2,0.75,0.03,0.9576217897551145,-1240.8588175921436,18638.00737027492,45,0.26666666666666666,-0.012401235418322934,-0.01866103675589952,"[67.0354570739846, 0.9047385329747467, 0.968037688569452, 0.15022841187264152, 0.45592459915321665, NaN, 0.35142910549675777, 0.0]",False,178
0.2,0.3,0.65,0.05,0.9572475175603953,-2363.4450702553645,25042.95049497181,77,0.2987012987012987,-0.01394011072115294,-0.018745666577308175,"[0.0, 7.093880141023777, 0.7444144975837135, 0.1566600180388455, NaN, NaN, 0.7110776096049701, 0.6075013136204089]",True,179
0.25,0.35,0.7,0.08,0.9548940925894692,-1537.429753254788,18820.074269849072,45,0.28888888888888886,-0.013652832127356929,-0.020521088547891673,"[NaN, 1.2486654424289996, 3.458599163492245, 0.412561196792246, NaN, NaN, 0.3493277652482303, 77.0624955961307]",False,180
0.2,0.35,0.6,0.08,0.9540253298759344,-1062.3301552618723,12049.801250425226,25,0.36,-0.016741217856252794,-0.020704878936923684,"[NaN, 2.9586495129133605, 13.68720580511224, 0.5040166031670387, NaN, NaN, 0.5099286372279291, Infinity]",False,181
0.25,0.3,0.7,0.08,0.9495809588341552,-1728.142889955392,19010.787406549673,46,0.2826086956521739,-0.015181784582062138,-0.022910385643602073,"[NaN, 1.2486654424289996, 3.458599163492245, 0.412561196792246, NaN, NaN, 0.3460466235740292, 77.0624955961307]",False,182
0.25,0.35,0.6,0.05,0.9477251703509734,-1504.30161454562,16956.22413665169,29,0.41379310344827586,-0.02033250795953219,-0.023263140907196726,"[NaN, 2.9760429893105247, 27.442425110607303, 0.5724173700749837, NaN, NaN, 0.47496551309399054, Infinity]",False,183
0.2,0.15,0.6,0.08,0.9462157103540544,-1253.0432919624736,12240.514387125826,26,0.34615384615384615,-0.019377377258310857,-0.02419876658393074,"[NaN, 2.9586495129133605, 13.68720580511224, 0.5040166031670387, NaN, NaN, 0.5037572944972609, Infinity]",False,184
0.2,0.2,0.6,0.08,0.9462157103540544,-1253.0432919624736,12240.514387125826,26,0.34615384615384615,-0.019377377258310857,-0.02419876658393074,"[NaN, 2.9586495129133605, 13.68720580511224, 0.5040166031670387, NaN, NaN, 0.5037572944972609, Infinity]",False,185
0.2,0.25,0.6,0.08,0.9462157103540544,-1253.0432919624736,12240.514387125826,26,0.34615384615384615,-0.019377377258310857,-0.02419876658393074,"[NaN, 2.9586495129133605, 13.68720580511224, 0.5040166031670387, NaN, NaN, 0.5037572944972609, Infinity]",False,186
0.2,0.3,0.6,0.08,0.9462157103540544,-1253.0432919624736,12240.514387125826,26,0.34615384615384615,-0.019377377258310857,-0.02419876658393074,"[NaN, 2.9586495129133605, 13.68720580511224, 0.5040166031670387, NaN, NaN, 0.5037572944972609, Infinity]",False,187
0.2,0.25,0.7,0.08,0.9431901224805697,-4860.489609864125,26424.234352956504,116,0.25862068965517243,-0.013237876087830364,-0.027284572767867984,"[0.03619430839836162, 0.7695521797626278, 0.5088871413456525, 1.9434114021623838, Infinity, NaN, 0.514997749235773, 2.0990067307323406]",True,188
0.25,0.3,0.6,0.05,0.9414856383945843,-1695.0147512462222,17146.93727335229,30,0.4,-0.02253741158106609,-0.026067658783315996,"[NaN, 2.9760429893105247, 27.442425110607303, 0.5724173700749837, NaN, NaN, 0.4696069846484497, Infinity]",False,189
0.3,0.15,0.7,0.08,0.9379429092824658,-1151.2427619435944,9261.362590042472,27,0.3333333333333333,-0.018718068216852107,-0.024857892971235335,"[NaN, 0.0, 0.0, 0.2794723724565374, Infinity, NaN, 2.395042445533408, 11.024975071386546]",False,190
0.3,0.2,0.7,0.08,0.9376942266965936,-1151.0169273806657,9476.48969320071,25,0.32,-0.019434476906390382,-0.02608643959090188,"[NaN, 0.0, 0.0, 0.23137930711062724, Infinity, NaN, 2.395042445533408, Infinity]",False,191
0.35,0.15,0.65,0.05,0.9352466449174235,-641.6097666473308,3913.812837919394,18,0.3333333333333333,-0.022901293911574992,-0.028552641631136348,"[NaN, 0.0, 19.194694710144006, 0.602559111198429, NaN, NaN, 3.436239550856446, Infinity]",False,192
0.35,0.2,0.65,0.05,0.9352466449174235,-641.6097666473308,3913.812837919394,18,0.3333333333333333,-0.022901293911574992,-0.028552641631136348,"[NaN, 0.0, 19.194694710144006, 0.602559111198429, NaN, NaN, 3.436239550856446, Infinity]",False,193
0.25,0.25,0.6,0.05,0.9325840602670686,-1971.5115010531013,17423.43402315917,31,0.3870967741935484,-0.025798547974450296,-0.03013226230138721,"[NaN, 2.9760429893105247, 27.442425110607303, 0.5724173700749837, NaN, NaN, 0.46204942952819555, Infinity]",False,194
0.3,0.15,0.7,0.05,0.9275117541249549,-2084.919365467185,17868.553185676243,46,0.32608695652173914,-0.023426065839872823,-0.03007101282783303,"[Infinity, 0.10221272106692911, 0.49767818983349227, 0.2339980332392727, Infinity, NaN, 2.810599576952788, 11.024975071386546]",False,195
0.2,0.35,0.6,0.03,0.9257663415111504,-2840.5674060877204,19978.00642732584,41,0.36585365853658536,-0.026948696971219568,-0.03063095711961281,"[0.0, 4.7552779055220835, 1.639677868471751, 0.6653254974365705, NaN, NaN, 0.41083523312303044, Infinity]",False,196
0.2,0.15,0.75,0.05,0.9243007952474439,-11664.639205294066,38309.13836957158,229,0.3056768558951965,-0.02070268233808789,-0.034577109176629324,"[0.7554188283061115, 1.4614712754797596, 0.5405292368280238, 1.0131073094375989, 0.3222184863477398, NaN, 0.8788719825668568, 0.5608670919125399]",True,197
0.25,0.35,0.6,0.08,0.9238543163361127,-1816.9483898205472,12821.658248266243,24,0.375,-0.02913116068700893,-0.03550500103086986,"[NaN, 2.9760429893105247, 13.68720580511224, 0.5040166031670387, NaN, NaN, 0.4858402329554648, Infinity]",False,198
0.2,0.3,0.6,0.03,0.9211752217478489,-3031.280542788322,20168.719564026444,42,0.35714285714285715,-0.028421269964452597,-0.03251262275407904,"[0.0, 4.7552779055220835, 1.639677868471751, 0.6653254974365705, NaN, NaN, 0.4074074815757234, Infinity]",False,199
0.2,0.35,0.75,0.08,0.9170352818166648,-7704.167128892955,31453.893760612762,123,0.2764227642276423,-0.0201281472882541,-0.039823710698281986,"[0.4900454507324717, 0.8154507023476686, 0.4081527665964334, 1.8217473033672569, 0.10052934257567732, NaN, 0.5392640514939372, 3.5043828316454366]",True,200
0.25,0.15,0.6,0.08,0.9165289475385637,-2007.6615265211499,13012.371384966846,25,0.36,-0.03156464290868268,-0.03888725177060811,"[NaN, 2.9760429893105247, 13.68720580511224, 0.5040166031670387, NaN, NaN, 0.48023496767065726, Infinity]",False,201
0.25,0.2,0.6,0.08,0.9165289475385637,-2007.6615265211499,13012.371384966846,25,0.36,-0.03156464290868268,-0.03888725177060811,"[NaN, 2.9760429893105247, 13.68720580511224, 0.5040166031670387, NaN, NaN, 0.48023496767065726, Infinity]",False,202
0.25,0.25,0.6,0.08,0.9165289475385637,-2007.6615265211499,13012.371384966846,25,0.36,-0.03156464290868268,-0.03888725177060811,"[NaN, 2.9760429893105247, 13.68720580511224, 0.5040166031670387, NaN, NaN, 0.48023496767065726, Infinity]",False,203
