hbucket,direction,atr,adx,timeout,won,pnl,bars
13:00-14:00,PUT,30.17999999999993,48.564046680860145,True,,,
13:00-14:00,PUT,37.03500000000022,48.564046680860145,True,,,
13:00-14:00,PUT,39.48500000000022,48.564046680860145,True,,,
13:00-14:00,PUT,41.93000000000065,53.92164512683961,True,,,
13:00-14:00,PUT,44.37000000000044,53.92164512683961,True,,,
13:00-14:00,PUT,46.15000000000036,53.92164512683961,True,,,
13:00-14:00,PUT,48.51000000000058,58.56489711331801,True,,,
13:00-14:00,PUT,46.27500000000036,58.56489711331801,True,,,
13:00-14:00,PUT,42.880000000000294,58.56489711331801,True,,,
13:00-14:00,PUT,43.59000000000051,62.58904883490107,True,,,
14:00-15:30,PUT,38.59000000000051,62.58904883490107,True,,,
14:00-15:30,PUT,35.01500000000051,66.46716284940699,True,,,
14:00-15:30,PUT,35.275,66.46716284940699,True,,,
14:00-15:30,PUT,35.009999999999856,66.46716284940699,True,,,
14:00-15:30,PUT,34.120000000000076,69.68505822565554,True,,,
14:00-15:30,PUT,33.504999999999924,69.68505822565554,True,,,
14:00-15:30,PUT,34.125,69.68505822565554,True,,,
14:00-15:30,PUT,33.590000000000146,72.47390088504216,True,,,
14:00-15:30,PUT,33.66500000000015,72.47390088504216,True,,,
14:00-15:30,PUT,41.12000000000044,65.5733913797331,True,,,
14:00-15:30,PUT,39.2,65.5733913797331,False,True,78.4,7.0
14:00-15:30,PUT,38.02000000000044,65.5733913797331,False,True,76.04000000000087,6.0
09:15-10:00,PUT,36.89000000000014,54.40990044668622,False,True,73.78000000000029,3.0
09:15-10:00,PUT,39.32000000000007,54.40990044668622,False,True,78.64000000000014,3.0
09:15-10:00,PUT,36.939999999999785,53.98846180880642,False,True,73.87999999999957,3.0
09:15-10:00,PUT,32.98500000000022,53.98846180880642,False,True,65.97000000000044,2.0
09:15-10:00,PUT,34.475,55.700034452859114,False,True,68.95,3.0
09:15-10:00,PUT,38.47000000000007,55.700034452859114,True,,,
09:15-10:00,PUT,39.90499999999993,55.700034452859114,True,,,
09:15-10:00,PUT,44.060000000000215,58.11898160455921,True,,,
10:00-11:00,PUT,45.52999999999993,58.11898160455921,True,,,
10:00-11:00,PUT,41.009999999999856,58.11898160455921,True,,,
10:00-11:00,PUT,39.674999999999635,60.39711738531559,True,,,
