ts,gex,spot_minus_zg,long_net,short_net,straddle_cost
2024-10-28 13:00:59,-10800774858.330704,0.0005454773470178,-416.87987525000074,12.120124750000741,15788.5
2024-10-28 13:15:59,6092382283.719051,0.000928235513167,-560.4488980550027,161.05110194500259,15427.750000000002
2024-10-28 13:30:59,6420077609.127189,0.0008719456308336,-601.8367208300011,204.16327917000115,15310.75
2024-10-28 13:45:59,7139049409.891798,0.000928533578576,370.21077500500184,-767.2892249950019,15066.999999999998
2024-10-28 14:00:59,-35792877002.03495,0.0004782237517876,-468.20451680000144,64.79548320000148,15700.75
2024-10-28 14:15:59,-31244163741.15865,0.0001584621711454,-412.631436185,9.868563815000016,15642.25
2024-10-28 14:30:59,1775437731.2563014,0.000851317740011,-438.42975190999925,42.57024808999927,15145.0
2024-10-29 09:45:59,9528421617.997766,0.0024503986534872,-88.79091235999925,-322.79091236000073,16217.5
2024-10-29 10:00:59,37741106027.67391,0.0025095240096306,-893.8294006399997,484.17059935999964,16243.5
2024-10-29 10:15:59,53380206253.1954,0.0029029339093558,-358.9618654250015,-53.461865424998535,16334.5
2024-10-29 10:30:59,33106985465.257484,0.0030643660954952,-324.40370939000223,-77.4037093899978,15554.5
2024-10-29 10:45:59,23389506023.089462,0.0025263950946648,-485.8223838199989,73.17761617999886,16376.75
2024-10-29 11:00:59,52663712432.12368,0.0032012767203526,-291.1026627799985,-109.10266278000148,15430.999999999998
2024-10-29 11:15:59,55822723733.29497,0.0032133278790882,-34.84949151499927,-366.34949151500075,15450.5
2024-10-29 11:30:59,51531426661.893074,0.0030625964851148,-95.75431712000037,-303.75431711999966,15340.0
2024-10-29 11:45:59,71554183058.65767,0.0026696023124354,-87.56949437000077,-308.5694943699993,15093.0
2024-10-29 12:00:59,104277890300.26517,0.0023880075234978,-672.1122355549996,283.3877644449997,14673.75
2024-10-29 12:15:59,93875018897.18571,0.0022309699032765,-216.59662461499963,-171.09662461500037,14504.75
2024-10-29 12:30:59,61156032308.96173,0.0019402960412265,113.30668944999925,-497.6933105499993,14196.0
2024-10-29 12:45:59,68431288907.22756,0.0019434358118121,-216.44059692500144,-170.9405969249985,14482.0
2024-10-29 13:00:59,88135088053.38916,0.002002339210602,-167.41630524500036,-212.91630524499962,13958.75
2024-10-29 13:15:59,47221703869.085495,0.0015692732954053,-806.9480817649993,421.55191823499933,14459.25
2024-10-29 13:30:59,39553906931.62789,0.001760862603485,-288.74447162,-93.74447161999998,14140.75
2024-10-29 13:45:59,28139143440.635067,0.0015927263283475,1475.5382141950004,-1858.9617858050005,13845.0
2024-10-29 14:00:59,122302619737.69617,0.0020350354970281,-71.04833503999924,-305.0483350400007,13630.5
2024-10-29 14:15:59,72447300428.19804,0.0016856960593203,-570.13178237,209.86821763,12580.75
2024-10-29 14:30:59,20351746118.56761,0.0011030964506383,-354.1385486150004,-9.63854861499965,12792.0
2024-10-30 09:45:59,-4528224511.676346,0.000473612990552,-327.02050733999965,-54.020507340000364,13562.25
2024-10-30 10:00:59,37331549821.93241,0.0013674270155971,-131.70360023000075,-222.70360022999927,12064.000000000002
2024-10-30 10:15:59,57896925963.75053,0.0015043539486418,-681.1393253800011,319.86067462000113,12483.25
2024-10-30 10:30:59,50460276995.62255,0.0014644204296954,-365.6847374900004,11.315262510000366,12109.5
2024-10-30 10:45:59,79847090951.00702,0.0016621764983988,-160.436243715,-192.936243715,11982.75
2024-10-30 11:00:59,70214036711.46733,0.0015999421746585,-397.41661929500117,51.083380705001076,11531.0
2024-10-30 11:15:59,83770069519.94565,0.0015549399049041,-540.1698122150023,194.3301877850022,11524.5
2024-10-30 11:30:59,72173627489.9581,0.0013773935258917,-350.44297725499996,7.057022745000012,11306.75
2024-10-30 11:45:59,80982870357.38222,0.0014608640439863,-468.34844337499885,123.15155662499888,11157.249999999998
2024-10-30 12:00:59,59649305128.41901,0.0016599330198666,-596.9564929449989,254.54350705499886,11128.0
2024-10-30 12:15:59,81466469874.07744,0.0015271560640459,-418.9994285949996,81.50057140499965,10861.5
2024-10-30 12:30:59,67149056200.026695,0.0014652756836689,-243.20792335500036,-93.70792335499962,10702.25
2024-10-30 12:45:59,76428590021.15717,0.0014539255066685,-294.54737131999855,-47.5473713200015,10611.25
2024-10-30 13:00:59,125694151930.395,0.0015704701070082,-0.12331340499963517,-344.6233134050004,10627.5
2024-10-30 13:15:59,2413338254.7688856,0.0012934687435091,-8.939314819999993,-333.93931482,10630.75
2024-10-30 13:30:59,96605443954.98885,0.0019739732045755,-203.89996934500073,-132.39996934499925,10673.0
2024-10-30 13:45:59,53270741914.64172,0.0017460737406877,-430.76702157500296,82.73297842500295,11007.750000000002
2024-10-30 14:00:59,54471296420.87657,0.0018698296235744,-498.70107542499886,157.79892457499886,10734.749999999998
2024-10-30 14:15:59,40480683805.069,0.0017522572584679,-950.1024179599982,609.8975820399982,10750.999999999998
2024-10-30 14:30:59,98589274305.5444,0.0019334787040058,-938.9947511949997,601.5052488049996,10406.5
2024-10-31 09:45:59,213940479286.1443,0.0008907374333651,-955.3629442699989,643.6370557299988,5700.499999999999
2024-10-31 10:00:59,166641334399.16943,0.0007730596510385,-506.11411957000035,195.88588043000033,4956.25
2024-10-31 10:15:59,13131859705.784624,0.0008586116116039,-1509.5237376250004,1200.9762623750005,5268.250000000001
2024-10-31 10:30:59,159157363917.49512,0.0007683357483483,-796.69659409,490.30340590999987,4147.0
2024-10-31 10:45:59,11796243564.976685,0.0008925692395497,-909.8508748750003,604.6491251250004,3913.0
2024-10-31 11:00:59,602982236641.9065,0.00099318504089,-818.2185668349996,514.2814331649995,3503.5
2024-10-31 11:15:59,238664068156.92676,0.0006753177834088,-178.2277508899994,-126.22775089000054,3155.75
2024-10-31 11:30:59,292602785782.51,0.0005270064982867,179.35856741999964,-483.6414325799997,2837.2500000000005
2024-10-31 11:45:59,430813418014.58527,0.0004458909377374,-58.09948867500026,-246.5994886749997,3129.7500000000005
2024-10-31 12:00:59,418939067607.7343,0.000383231615075,191.72413673999984,-497.2758632599998,3168.75
2024-10-31 12:15:59,312005958013.2542,0.0005002190176182,996.4816332699997,-1304.5183667299998,3224.0
2024-10-31 12:30:59,469104350779.8621,0.0005686548186056,-479.86308521499984,176.63691478499985,3055.0
2024-10-31 12:45:59,85272252125.23714,0.0008906015949086,-628.9040388350002,326.5959611650001,2921.75
2024-10-31 13:00:59,456400848068.4203,0.0009329383844125,-871.9469522600001,571.0530477400001,2726.75
2024-10-31 13:15:59,643155095486.3885,0.0009673670566105,-374.87470197500016,73.62529802500018,2444.0
2024-10-31 13:30:59,245807001178.3594,0.0007117704857013,-211.78915077500017,-88.28915077499981,2005.25
2024-10-31 13:45:59,1036438798630.9634,0.0008453382040462,334.43735362,-640.5626463799999,3214.2499999999995
2024-10-31 14:00:59,43063737680.52965,0.0005593696292915,-68.87662478499999,-231.376624785,1943.5
2024-10-31 14:15:59,-24983620140.340088,0.0003853677902944,-179.0331281250002,-120.53312812499983,1842.75
2024-10-31 14:30:59,-282269400469.4932,2.626726230000841e-05,-1432.097260835,1135.402739165,2024.75
